Sample ID:	C:\Users\MCC\Documents\MCC Data\ULINE_CB\ULINE_CB_MCC_N2_30K_231110_R2.txt
Sample Weight (mg):	4.01
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\Users\MCC\Desktop\UMD MCC\MCC\Calibration Files\Coefficients\Coeff_231026_30K.txt
T Correction Coefficients:	0	1.0291	0
Time Shift (s):	8.5
*
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	End Flow (cc/min)	Oxygen (%)	HRR (W/g)
969.000	542.241	80.018	19.995	100.243	20.269	-0.262
969.500	542.493	80.010	19.993	100.241	20.269	-0.302
970.000	542.752	80.010	19.989	100.242	20.269	-0.304
970.500	542.988	80.004	19.988	100.241	20.267	-0.131
971.000	543.244	80.017	19.995	100.232	20.268	-0.222
971.500	543.471	80.008	19.990	100.231	20.269	-0.313
972.000	543.734	80.008	19.987	100.226	20.269	-0.267
972.500	543.970	80.008	19.990	100.225	20.269	-0.281
973.000	544.232	80.003	19.992	100.227	20.269	-0.277
973.500	544.491	80.007	19.986	100.233	20.268	-0.238
974.000	544.710	80.009	19.993	100.230	20.268	-0.224
974.500	544.990	80.010	19.989	100.236	20.268	-0.226
975.000	545.208	80.012	19.990	100.236	20.268	-0.185
975.500	545.456	80.009	19.992	100.236	20.268	-0.237
976.000	545.708	80.013	19.991	100.238	20.268	-0.172
976.500	545.943	80.004	19.987	100.244	20.269	-0.280
977.000	546.201	80.020	19.982	100.244	20.269	-0.321
977.500	546.438	80.004	19.995	100.242	20.269	-0.281
978.000	546.706	80.006	19.993	100.250	20.270	-0.334
978.500	546.924	80.017	19.991	100.251	20.268	-0.224
979.000	547.187	80.007	19.992	100.253	20.269	-0.317
979.500	547.423	80.009	19.992	100.256	20.269	-0.311
980.000	547.677	80.013	19.992	100.265	20.271	-0.455
980.500	547.923	80.017	19.988	100.264	20.271	-0.410
981.000	548.139	80.003	19.994	100.262	20.270	-0.351
981.501	548.423	80.010	19.992	100.267	20.272	-0.503
982.000	548.646	80.010	19.987	100.264	20.271	-0.403
982.500	548.921	80.015	19.991	100.261	20.271	-0.446
983.000	549.154	80.009	19.988	100.258	20.271	-0.465
983.500	549.403	80.006	19.992	100.258	20.272	-0.482
984.000	549.655	80.009	19.993	100.254	20.272	-0.502
984.500	549.874	80.012	19.989	100.259	20.271	-0.464
985.000	550.144	80.008	19.989	100.262	20.271	-0.466
985.500	550.370	80.009	19.990	100.262	20.272	-0.541
986.000	550.634	80.005	19.984	100.264	20.273	-0.584
986.500	550.882	80.008	19.987	100.259	20.272	-0.543
987.000	551.128	80.010	19.989	100.254	20.274	-0.645
987.500	551.385	80.010	19.988	100.254	20.274	-0.666
988.000	551.608	80.014	19.989	100.253	20.274	-0.697
988.500	551.876	80.011	19.992	100.251	20.273	-0.574
989.000	552.100	80.012	19.988	100.256	20.271	-0.427
989.500	552.373	80.010	19.994	100.256	20.273	-0.600
990.000	552.592	80.008	19.991	100.259	20.273	-0.614
990.500	552.850	80.015	19.990	100.260	20.273	-0.602
991.000	553.106	80.012	19.992	100.261	20.274	-0.645
991.500	553.330	80.017	19.989	100.262	20.275	-0.719
992.000	553.615	80.007	19.989	100.264	20.274	-0.651
992.500	553.825	80.008	19.991	100.260	20.273	-0.601
993.000	554.084	80.016	19.987	100.263	20.273	-0.586
993.500	554.319	80.001	19.986	100.263	20.273	-0.623
994.000	554.574	80.018	19.992	100.258	20.273	-0.572
994.500	554.823	80.013	19.992	100.260	20.274	-0.658
995.000	555.054	80.012	19.993	100.263	20.274	-0.703
995.500	555.338	80.010	19.990	100.264	20.275	-0.788
996.000	555.554	80.018	19.994	100.267	20.276	-0.792
996.500	555.825	80.012	19.986	100.273	20.275	-0.743
997.000	556.043	80.016	19.995	100.267	20.276	-0.842
997.500	556.294	80.011	19.987	100.272	20.276	-0.813
998.000	556.568	80.014	19.988	100.265	20.276	-0.836
998.501	556.801	80.014	19.991	100.264	20.275	-0.758
999.000	557.089	80.005	19.986	100.261	20.277	-0.889
999.500	557.302	80.013	19.990	100.262	20.278	-0.964
1000.000	557.539	80.004	19.984	100.259	20.277	-0.908
1000.500	557.809	80.009	19.992	100.258	20.276	-0.839
1001.000	558.049	79.997	19.986	100.261	20.276	-0.812
1001.500	558.286	80.016	19.992	100.259	20.276	-0.856
1002.000	558.515	80.010	19.988	100.261	20.277	-0.884
1002.500	558.785	79.999	19.993	100.257	20.278	-0.969
1003.000	559.022	80.021	19.992	100.262	20.277	-0.886
1003.500	559.290	80.009	19.989	100.260	20.277	-0.910
1004.000	559.520	80.008	19.990	100.261	20.278	-0.955
1004.500	559.768	80.005	19.982	100.261	20.276	-0.793
1005.000	560.039	80.000	19.987	100.257	20.276	-0.818
1005.500	560.252	80.020	19.991	100.254	20.277	-0.889
1006.000	560.544	80.009	19.987	100.254	20.277	-0.872
1006.500	560.755	80.010	19.986	100.255	20.277	-0.935
1007.000	561.015	80.008	19.989	100.251	20.277	-0.938
1007.500	561.264	80.013	19.991	100.255	20.276	-0.858
1008.000	561.499	80.005	19.990	100.257	20.277	-0.934
1008.500	561.763	80.009	19.992	100.257	20.279	-1.029
1009.000	561.990	80.008	19.988	100.260	20.279	-1.033
1009.500	562.280	80.011	19.990	100.262	20.279	-1.061
1010.000	562.498	80.009	19.990	100.265	20.279	-1.067
1010.500	562.736	80.009	19.982	100.263	20.278	-1.014
1011.000	562.985	80.011	19.995	100.258	20.279	-1.056
1011.500	563.235	80.012	19.990	100.259	20.278	-1.015
1012.000	563.506	80.004	19.988	100.261	20.278	-0.958
1012.500	563.734	80.006	19.988	100.260	20.279	-1.029
1013.000	563.987	80.016	19.994	100.261	20.279	-1.074
1013.500	564.213	80.005	19.991	100.269	20.279	-1.070
1014.000	564.487	80.005	19.989	100.267	20.279	-1.026
1014.501	564.731	80.008	19.991	100.265	20.278	-1.001
1015.000	564.963	80.011	19.986	100.265	20.279	-1.067
1015.500	565.222	80.002	19.987	100.260	20.279	-1.075
1016.000	565.436	80.015	19.987	100.252	20.280	-1.127
1016.500	565.726	80.007	19.992	100.244	20.279	-1.077
1017.000	565.956	80.009	19.989	100.245	20.279	-1.073
1017.500	566.214	80.014	19.989	100.240	20.280	-1.160
1018.000	566.449	80.001	19.990	100.243	20.281	-1.234
1018.500	566.698	80.006	19.988	100.243	20.281	-1.254
1019.000	566.947	80.004	19.989	100.247	20.280	-1.110
1019.500	567.169	80.005	19.990	100.247	20.280	-1.115
1020.000	567.456	80.010	19.992	100.254	20.280	-1.117
1020.500	567.680	80.010	19.991	100.260	20.279	-1.057
1021.000	567.946	79.998	19.988	100.264	20.280	-1.105
1021.500	568.191	80.003	19.991	100.266	20.279	-1.059
1022.000	568.425	80.008	19.990	100.267	20.278	-1.013
1022.500	568.679	80.015	19.991	100.264	20.280	-1.106
1023.000	568.928	80.006	19.984	100.258	20.280	-1.147
1023.500	569.183	80.009	19.987	100.252	20.281	-1.185
1024.001	569.421	80.007	19.991	100.252	20.279	-1.035
1024.500	569.667	80.007	19.989	100.251	20.279	-1.048
1025.000	569.912	80.008	19.992	100.251	20.280	-1.109
1025.500	570.157	80.012	19.990	100.256	20.281	-1.209
1026.000	570.402	80.007	19.991	100.260	20.281	-1.192
1026.500	570.639	80.005	19.985	100.260	20.281	-1.181
1027.000	570.912	80.007	19.991	100.253	20.281	-1.209
1027.500	571.152	80.010	19.991	100.255	20.280	-1.137
1028.000	571.405	80.011	19.994	100.257	20.282	-1.311
1028.500	571.643	80.005	19.989	100.260	20.281	-1.193
1029.000	571.885	80.008	19.989	100.259	20.282	-1.286
1029.501	572.148	80.006	19.990	100.267	20.282	-1.316
1030.001	572.383	80.009	19.992	100.266	20.282	-1.309
1030.500	572.646	79.999	19.989	100.263	20.282	-1.280
1031.001	572.878	80.019	19.990	100.260	20.281	-1.202
1031.501	573.145	79.995	19.983	100.261	20.280	-1.155
1032.000	573.381	79.998	19.991	100.257	20.281	-1.196
1032.500	573.630	80.011	19.993	100.260	20.281	-1.252
1033.000	573.891	80.007	19.989	100.261	20.281	-1.210
1033.500	574.108	80.011	19.988	100.262	20.281	-1.210
1034.000	574.398	80.012	19.983	100.260	20.281	-1.188
1034.500	574.609	80.003	19.988	100.257	20.281	-1.188
1035.000	574.875	80.011	19.992	100.252	20.281	-1.222
1035.500	575.117	80.001	19.989	100.252	20.280	-1.155
1036.000	575.362	80.005	19.987	100.253	20.280	-1.160
1036.500	575.611	80.004	19.990	100.254	20.282	-1.280
1037.001	575.837	80.011	19.993	100.262	20.281	-1.219
1037.501	576.120	80.012	19.986	100.267	20.282	-1.266
1038.000	576.332	80.015	19.990	100.263	20.282	-1.321
1038.501	576.600	80.007	19.993	100.259	20.283	-1.336
1039.001	576.848	80.011	19.989	100.261	20.281	-1.201
1039.500	577.079	80.010	19.989	100.259	20.282	-1.303
1040.000	577.341	80.011	19.991	100.255	20.281	-1.230
1040.500	577.579	80.007	19.991	100.258	20.282	-1.273
1041.000	577.855	80.012	19.993	100.260	20.282	-1.308
1041.500	578.082	80.005	19.989	100.259	20.281	-1.239
1042.000	578.315	80.007	19.990	100.260	20.279	-1.098
1042.500	578.573	80.011	19.991	100.262	20.280	-1.167
1043.000	578.805	80.002	19.988	100.262	20.280	-1.126
1043.500	579.074	80.012	19.994	100.261	20.279	-1.071
1044.000	579.295	80.006	19.989	100.263	20.279	-1.042
1044.500	579.570	80.011	19.993	100.265	20.278	-1.008
1045.000	579.798	80.003	19.991	100.265	20.278	-1.019
1045.500	580.046	80.008	19.991	100.268	20.279	-1.036
1046.000	580.310	80.002	19.990	100.271	20.279	-1.064
1046.500	580.557	80.009	19.991	100.266	20.277	-0.921
1047.000	580.818	80.009	19.989	100.262	20.276	-0.864
1047.500	581.032	80.014	19.992	100.254	20.279	-1.078
1048.000	581.311	80.010	19.992	100.253	20.277	-0.931
1048.500	581.536	80.007	19.992	100.249	20.277	-0.898
1049.000	581.775	80.010	19.992	100.248	20.276	-0.831
1049.500	582.031	80.013	19.987	100.251	20.276	-0.821
1050.000	582.279	80.008	19.993	100.252	20.276	-0.791
1050.500	582.536	80.009	19.989	100.251	20.276	-0.826
1051.000	582.767	80.007	19.991	100.253	20.276	-0.793
1051.500	583.041	80.006	19.993	100.257	20.275	-0.759
1052.000	583.280	80.011	19.992	100.260	20.276	-0.843
1052.500	583.549	80.012	19.991	100.267	20.274	-0.659
1053.000	583.773	80.013	19.991	100.266	20.273	-0.634
1053.500	584.014	80.003	19.989	100.265	20.273	-0.581
1054.001	584.266	80.017	19.996	100.263	20.276	-0.826
1054.501	584.502	80.010	19.990	100.262	20.275	-0.773
1055.000	584.791	80.002	19.991	100.261	20.276	-0.824
1055.500	585.004	80.014	19.990	100.263	20.273	-0.609
1056.001	585.265	80.007	19.991	100.262	20.275	-0.732
1056.501	585.500	80.004	19.990	100.264	20.275	-0.750
1057.000	585.746	80.005	19.988	100.260	20.276	-0.841
1057.500	586.007	80.017	19.993	100.258	20.274	-0.679
1058.000	586.237	80.012	19.993	100.257	20.275	-0.757
1058.500	586.509	80.010	19.990	100.261	20.274	-0.689
1059.000	586.723	80.014	19.991	100.260	20.276	-0.815
1059.500	586.985	80.008	19.991	100.262	20.276	-0.832
1060.000	587.228	80.009	19.989	100.264	20.276	-0.817
1060.500	587.467	80.011	19.993	100.260	20.276	-0.796
1061.000	587.722	80.009	19.992	100.260	20.274	-0.711
1061.500	587.949	80.003	19.991	100.262	20.276	-0.864
1062.000	588.219	80.008	19.988	100.263	20.276	-0.837
1062.500	588.444	80.017	19.990	100.261	20.277	-0.885
1063.000	588.690	80.008	19.990	100.262	20.279	-1.037
1063.500	588.952	80.006	19.992	100.260	20.277	-0.924
1064.000	589.185	80.010	19.991	100.259	20.278	-0.999
1064.500	589.457	80.013	19.987	100.258	20.277	-0.920
1065.000	589.666	80.009	19.982	100.256	20.279	-1.030
1065.500	589.951	80.011	19.992	100.251	20.277	-0.927
1066.000	590.179	80.017	19.993	100.251	20.278	-0.988
1066.501	590.449	80.017	19.994	100.251	20.278	-0.987
1067.001	590.679	79.997	19.993	100.254	20.277	-0.872
1067.500	590.923	80.006	19.990	100.259	20.277	-0.886
1068.001	591.188	80.009	19.993	100.264	20.277	-0.883
1068.501	591.415	80.001	19.989	100.267	20.277	-0.870
1069.000	591.683	80.009	19.989	100.266	20.277	-0.903
1069.500	591.905	80.013	19.991	100.262	20.278	-0.952
1070.000	592.183	80.015	19.992	100.259	20.277	-0.911
1070.500	592.405	80.014	19.992	100.263	20.278	-0.953
1071.000	592.664	80.007	19.991	100.259	20.278	-0.957
1071.500	592.923	80.012	19.994	100.261	20.278	-0.976
1072.000	593.130	80.007	19.986	100.262	20.276	-0.823
1072.501	593.397	80.016	19.987	100.261	20.277	-0.935
1073.001	593.640	80.008	19.989	100.257	20.276	-0.828
1073.501	593.893	80.010	19.990	100.260	20.277	-0.870
1074.001	594.131	80.008	19.990	100.258	20.276	-0.860
1074.500	594.370	80.011	19.989	100.257	20.277	-0.929
1075.000	594.635	80.009	19.990	100.257	20.278	-1.023
1075.500	594.863	80.008	19.987	100.258	20.277	-0.913
1076.000	595.136	80.008	19.987	100.255	20.278	-0.979
1076.500	595.366	80.018	19.992	100.254	20.279	-1.085
1077.000	595.629	80.008	19.991	100.256	20.279	-1.086
1077.500	595.864	80.011	19.990	100.259	20.279	-1.024
1078.000	596.095	80.010	19.990	100.260	20.278	-1.022
1078.500	596.363	80.008	19.986	100.263	20.280	-1.106
1079.000	596.581	80.006	19.990	100.263	20.281	-1.187
1079.500	596.856	80.005	19.988	100.262	20.281	-1.197
1080.000	597.085	80.010	19.991	100.260	20.280	-1.109
1080.500	597.335	80.009	19.993	100.262	20.280	-1.158
1081.000	597.582	80.010	19.989	100.266	20.280	-1.127
1081.500	597.830	80.005	19.991	100.266	20.281	-1.237
1082.001	598.090	80.010	19.995	100.268	20.282	-1.319
1082.501	598.308	80.007	19.990	100.271	20.282	-1.328
1083.000	598.599	80.007	19.988	100.269	20.280	-1.175
1083.500	598.820	80.007	19.988	100.265	20.281	-1.194
1084.000	599.074	80.007	19.991	100.265	20.281	-1.256
1084.500	599.317	80.008	19.989	100.265	20.282	-1.270
1085.000	599.543	80.009	19.989	100.264	20.281	-1.215
1085.500	599.804	80.015	19.992	100.261	20.283	-1.338
1086.000	600.040	80.008	19.987	100.266	20.279	-1.064
1086.500	600.310	80.009	19.987	100.264	20.280	-1.180
1087.000	600.539	80.010	19.991	100.259	20.280	-1.153
1087.500	600.812	80.003	19.989	100.259	20.278	-1.014
1088.000	601.040	80.014	19.989	100.260	20.280	-1.104
1088.500	601.293	80.003	19.989	100.252	20.279	-1.096
1089.000	601.556	80.012	19.989	100.256	20.279	-1.048
1089.500	601.781	80.010	19.990	100.256	20.279	-1.054
1090.000	602.069	80.018	19.995	100.256	20.280	-1.103
1090.500	602.286	80.015	19.994	100.258	20.278	-0.969
1091.000	602.550	80.016	19.987	100.265	20.278	-0.995
1091.500	602.778	80.008	19.994	100.260	20.279	-1.069
1092.000	603.033	80.011	19.988	100.264	20.278	-1.014
1092.500	603.282	80.015	19.993	100.261	20.278	-1.000
1093.000	603.507	80.006	19.991	100.262	20.277	-0.887
1093.500	603.811	80.010	19.990	100.261	20.278	-0.992
1094.000	604.027	80.014	19.988	100.265	20.278	-0.971
1094.500	604.297	80.015	19.987	100.263	20.279	-1.055
1095.000	604.518	79.999	19.995	100.261	20.280	-1.163
1095.500	604.766	80.005	19.987	100.262	20.278	-1.002
1096.000	605.015	80.007	19.989	100.259	20.280	-1.169
1096.500	605.267	80.003	19.992	100.258	20.278	-1.018
1097.000	605.536	80.005	19.987	100.260	20.280	-1.168
1097.501	605.762	80.013	19.987	100.261	20.279	-1.102
1098.001	606.018	80.004	19.987	100.257	20.280	-1.131
1098.500	606.273	80.015	19.992	100.258	20.279	-1.078
1099.000	606.515	80.013	19.990	100.261	20.281	-1.224
1099.500	606.771	80.007	19.990	100.259	20.278	-0.974
1100.000	606.989	80.007	19.989	100.259	20.279	-1.065
1100.500	607.272	80.012	19.991	100.260	20.279	-1.094
1101.000	607.502	79.999	19.984	100.256	20.280	-1.109
1101.500	607.765	80.007	19.988	100.248	20.281	-1.187
1102.000	608.007	80.006	19.989	100.245	20.279	-1.027
1102.500	608.239	80.011	19.988	100.242	20.280	-1.135
1103.000	608.504	80.012	19.989	100.236	20.279	-1.078
1103.500	608.746	80.007	19.989	100.235	20.279	-1.028
1104.000	609.016	80.012	19.990	100.239	20.278	-1.003
1104.500	609.235	80.014	19.989	100.237	20.279	-1.035
1105.000	609.505	80.015	19.994	100.240	20.278	-0.996
1105.500	609.749	80.010	19.990	100.249	20.280	-1.113
1106.000	609.997	80.005	19.986	100.253	20.278	-0.994
1106.501	610.241	80.010	19.994	100.252	20.278	-0.958
1107.001	610.475	80.014	19.990	100.261	20.278	-1.009
1107.500	610.744	80.002	19.989	100.265	20.278	-1.018
1108.000	610.982	80.014	19.993	100.264	20.278	-1.002
1108.500	611.234	80.007	19.985	100.272	20.279	-1.029
1109.001	611.476	80.012	19.991	100.273	20.278	-1.015
1109.501	611.727	80.003	19.991	100.269	20.280	-1.139
1110.001	611.980	80.013	19.986	100.268	20.281	-1.182
1110.500	612.217	80.015	19.986	100.266	20.278	-0.990
1111.000	612.490	80.010	19.992	100.256	20.280	-1.138
1111.500	612.723	80.010	19.987	100.264	20.280	-1.138
1112.000	612.988	80.011	19.986	100.265	20.280	-1.110
1112.500	613.212	80.009	19.989	100.263	20.281	-1.235
1113.000	613.471	80.000	19.990	100.264	20.282	-1.266
1113.500	613.729	80.010	19.989	100.269	20.281	-1.192
1114.001	613.953	80.008	19.991	100.263	20.280	-1.142
1114.501	614.229	80.011	19.991	100.264	20.281	-1.193
1115.001	614.444	80.010	19.987	100.269	20.280	-1.161
1115.500	614.716	80.010	19.991	100.267	20.281	-1.222
1116.001	614.960	80.008	19.989	100.267	20.282	-1.320
1116.501	615.194	80.009	19.990	100.269	20.282	-1.273
1117.000	615.445	80.012	19.988	100.269	20.280	-1.125
1117.500	615.681	80.004	19.990	100.266	20.281	-1.256
1118.000	615.947	80.007	19.993	100.270	20.281	-1.198
1118.500	616.180	80.008	19.989	100.270	20.283	-1.379
1119.000	616.441	80.010	19.991	100.272	20.282	-1.293
1119.501	616.670	80.009	19.988	100.271	20.281	-1.258
1120.001	616.940	80.007	19.990	100.272	20.284	-1.491
1120.501	617.198	80.007	19.990	100.270	20.282	-1.297
1121.000	617.423	80.002	19.988	100.269	20.282	-1.302
1121.500	617.676	80.006	19.992	100.267	20.283	-1.381
1122.000	617.915	80.009	19.990	100.268	20.283	-1.360
1122.500	618.182	80.005	19.991	100.270	20.284	-1.438
1123.000	618.430	80.013	19.991	100.271	20.284	-1.442
1123.500	618.670	80.011	19.990	100.271	20.284	-1.458
1124.000	618.929	80.007	19.987	100.272	20.284	-1.448
1124.500	619.163	80.010	19.989	100.267	20.284	-1.422
1125.000	619.431	80.012	19.990	100.266	20.284	-1.433
1125.500	619.660	80.009	19.991	100.265	20.282	-1.268
1126.001	619.928	80.010	19.987	100.265	20.283	-1.359
1126.501	620.160	80.004	19.987	100.264	20.283	-1.347
1127.001	620.403	80.009	19.985	100.265	20.283	-1.359
1127.501	620.663	80.007	19.987	100.263	20.283	-1.374
1128.001	620.883	80.003	19.988	100.261	20.281	-1.258
1128.500	621.178	80.007	19.992	100.260	20.281	-1.216
1129.000	621.381	80.009	19.986	100.266	20.283	-1.344
1129.500	621.644	80.007	19.986	100.266	20.283	-1.350
1130.000	621.895	80.008	19.992	100.266	20.283	-1.404
1130.500	622.132	80.005	19.988	100.269	20.283	-1.375
1131.000	622.406	80.008	19.991	100.267	20.281	-1.227
1131.501	622.617	80.015	19.990	100.264	20.281	-1.248
1132.001	622.905	80.014	19.992	100.266	20.282	-1.323
1132.500	623.124	80.009	19.990	100.269	20.282	-1.321
1133.000	623.372	80.010	19.994	100.268	20.283	-1.339
1133.500	623.630	80.001	19.988	100.272	20.281	-1.242
1134.000	623.873	80.006	19.988	100.269	20.282	-1.287
1134.500	624.121	80.016	19.991	100.264	20.283	-1.358
1135.000	624.340	80.008	19.990	100.264	20.282	-1.305
1135.500	624.627	80.013	19.988	100.265	20.282	-1.321
1136.000	624.851	80.013	19.991	100.262	20.283	-1.343
1136.500	625.118	80.016	19.992	100.259	20.281	-1.208
1137.000	625.371	80.004	19.990	100.262	20.281	-1.226
1137.500	625.620	80.009	19.992	100.260	20.282	-1.258
1138.000	625.862	80.003	19.988	100.262	20.281	-1.219
1138.500	626.088	80.008	19.990	100.260	20.282	-1.297
1139.000	626.370	80.013	19.990	100.264	20.281	-1.189
1139.501	626.588	80.004	19.991	100.265	20.280	-1.162
1140.001	626.861	80.012	19.994	100.265	20.280	-1.130
1140.501	627.094	80.005	19.989	100.262	20.279	-1.081
1141.000	627.348	80.011	19.989	100.264	20.281	-1.185
1141.500	627.608	80.009	19.988	100.262	20.281	-1.222
1142.000	627.827	80.007	19.990	100.262	20.280	-1.116
1142.500	628.094	80.003	19.992	100.264	20.279	-1.094
1143.000	628.327	80.010	19.990	100.268	20.281	-1.217
1143.500	628.604	80.013	19.993	100.270	20.280	-1.122
1144.000	628.847	80.013	19.991	100.274	20.281	-1.197
1144.500	629.075	80.012	19.991	100.276	20.281	-1.194
1145.000	629.342	80.007	19.990	100.275	20.280	-1.158
1145.500	629.570	80.007	19.990	100.270	20.281	-1.234
1146.000	629.863	80.013	19.990	100.270	20.282	-1.266
1146.500	630.080	80.010	19.990	100.266	20.282	-1.295
1147.001	630.339	80.010	19.990	100.267	20.281	-1.201
1147.501	630.593	80.007	19.991	100.268	20.282	-1.273
1148.000	630.822	80.010	19.991	100.268	20.282	-1.269
1148.500	631.082	80.008	19.988	100.268	20.282	-1.294
1149.001	631.301	80.008	19.991	100.269	20.281	-1.250
1149.501	631.582	80.004	19.986	100.270	20.281	-1.206
1150.000	631.795	80.012	19.988	100.266	20.281	-1.246
1150.500	632.062	80.008	19.991	100.259	20.282	-1.284
1151.001	632.316	80.010	19.991	100.261	20.282	-1.271
1151.501	632.563	80.014	19.994	100.260	20.280	-1.152
1152.001	632.845	80.009	19.987	100.262	20.281	-1.219
1152.501	633.048	80.008	19.990	100.263	20.282	-1.333
1153.000	633.325	80.009	19.993	100.268	20.282	-1.289
1153.500	633.550	80.008	19.992	100.269	20.282	-1.308
1154.000	633.812	80.010	19.988	100.270	20.283	-1.368
1154.500	634.061	80.010	19.988	100.265	20.281	-1.249
1155.000	634.316	80.014	19.989	100.267	20.282	-1.322
1155.500	634.551	80.017	19.990	100.267	20.283	-1.365
1156.000	634.777	80.009	19.988	100.264	20.281	-1.220
1156.500	635.043	80.010	19.986	100.263	20.282	-1.293
1157.000	635.272	80.011	19.991	100.258	20.282	-1.331
1157.501	635.540	80.012	19.990	100.259	20.284	-1.484
1158.001	635.783	80.012	19.990	100.255	20.283	-1.339
1158.501	636.024	80.012	19.990	100.258	20.282	-1.334
1159.001	636.284	80.011	19.988	100.258	20.282	-1.284
1159.500	636.523	80.008	19.984	100.264	20.282	-1.263
1160.000	636.786	80.014	19.989	100.259	20.282	-1.333
1160.500	637.026	80.017	19.989	100.259	20.285	-1.505
1161.000	637.268	80.016	19.986	100.257	20.284	-1.448
1161.500	637.514	80.012	19.991	100.254	20.284	-1.416
1162.000	637.762	80.011	19.990	100.258	20.283	-1.367
1162.500	638.020	80.009	19.984	100.262	20.284	-1.449
1163.000	638.233	80.007	19.984	100.263	20.285	-1.539
1163.500	638.527	80.011	19.990	100.262	20.285	-1.501
1164.001	638.754	80.009	19.988	100.265	20.284	-1.447
1164.501	639.019	80.014	19.991	100.261	20.284	-1.445
1165.000	639.249	80.012	19.989	100.262	20.283	-1.409
1165.500	639.504	80.010	19.990	100.265	20.284	-1.421
1166.000	639.768	80.009	19.989	100.267	20.285	-1.539
1166.500	639.994	80.011	19.989	100.266	20.284	-1.475
1167.000	640.254	80.004	19.988	100.265	20.284	-1.442
1167.500	640.477	80.010	19.992	100.261	20.284	-1.482
1168.000	640.747	80.013	19.993	100.261	20.284	-1.492
1168.500	640.985	80.012	19.989	100.261	20.282	-1.304
1169.000	641.229	80.004	19.988	100.260	20.283	-1.379
1169.500	641.493	80.009	19.991	100.260	20.283	-1.374
1170.001	641.730	80.006	19.989	100.264	20.283	-1.350
1170.501	641.991	80.007	19.987	100.264	20.283	-1.362
1171.001	642.220	80.011	19.990	100.261	20.282	-1.312
1171.500	642.464	80.013	19.987	100.262	20.282	-1.300
1172.000	642.730	80.010	19.990	100.260	20.282	-1.284
1172.500	642.969	80.014	19.992	100.256	20.283	-1.344
1173.000	643.222	80.011	19.988	100.257	20.283	-1.363
1173.500	643.459	80.014	19.990	100.261	20.282	-1.295
1174.001	643.708	80.007	19.986	100.260	20.281	-1.196
1174.501	643.955	80.013	19.991	100.261	20.283	-1.370
1175.000	644.215	80.007	19.989	100.263	20.283	-1.353
1175.500	644.467	80.013	19.992	100.260	20.283	-1.384
1176.000	644.711	80.004	19.988	100.260	20.283	-1.391
1176.500	644.961	80.001	19.989	100.260	20.283	-1.339
1177.000	645.194	80.009	19.991	100.262	20.283	-1.344
1177.500	645.471	80.013	19.990	100.262	20.282	-1.329
1178.000	645.704	80.011	19.991	100.262	20.282	-1.328
1178.501	645.973	80.004	19.990	100.262	20.283	-1.352
1179.001	646.192	80.008	19.997	100.263	20.283	-1.374
1179.500	646.437	80.002	19.986	100.267	20.283	-1.389
