##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
81.956,13.73364,1.26776,-0.02322775,1.05219
82.056,13.738879999999998,1.27191,-0.02322762,1.05218
82.156,13.74409,1.2737100000000001,-0.0234161,1.05217
82.256,13.749270000000001,1.27397,-0.02366546,1.05215
82.356,13.75445,1.27506,-0.02374955,1.0521399999999999
82.456,13.75961,1.27684,-0.02369622,1.05213
82.556,13.764729999999998,1.2784,-0.02363077,1.05211
82.656,13.769829999999999,1.27986,-0.02368459,1.0521
82.756,13.774939999999999,1.28158,-0.02391214,1.05209
82.856,13.78004,1.28358,-0.02401937,1.05207
82.956,13.785110000000001,1.28567,-0.02376169,1.05206
83.056,13.79018,1.28726,-0.02346393,1.0520399999999999
83.156,13.79526,1.28811,-0.02344026,1.05203
83.256,13.80034,1.28959,-0.02346634,1.0520200000000002
83.356,13.80543,1.2927600000000001,-0.02331236,1.052
83.456,13.81052,1.29633,-0.02312594,1.05199
83.556,13.815610000000001,1.2990899999999999,-0.02307633,1.05197
83.656,13.82066,1.30141,-0.02316951,1.05196
83.756,13.825660000000001,1.30408,-0.02338992,1.05195
83.856,13.830670000000001,1.30837,-0.023745,1.05193
83.956,13.83574,1.31427,-0.02418421,1.05192
84.056,13.840810000000001,1.31818,-0.02449002,1.0519
84.156,13.845839999999999,1.31805,-0.02450696,1.05189
84.256,13.85085,1.31713,-0.02430494,1.05188
84.356,13.85585,1.3181399999999999,-0.02409318,1.05186
84.456,13.86086,1.3205799999999999,-0.02433415,1.05185
84.556,13.86589,1.3235700000000001,-0.02516471,1.0518299999999998
84.656,13.87091,1.3264200000000002,-0.02584349,1.05182
84.756,13.8759,1.32875,-0.02589219,1.0518
84.856,13.880889999999999,1.33065,-0.02575785,1.05179
84.956,13.8859,1.33239,-0.025805,1.05177
85.056,13.8909,1.33439,-0.02588799,1.05176
85.156,13.8959,1.33659,-0.02588231,1.05174
85.256,13.900910000000001,1.33772,-0.02588739,1.0517299999999998
85.356,13.90591,1.33715,-0.02593816,1.0517100000000001
85.456,13.9109,1.33609,-0.02584216,1.0517
85.556,13.91585,1.3360100000000001,-0.02551317,1.05168
85.656,13.92075,1.33829,-0.02519287,1.05167
85.756,13.92561,1.34323,-0.02509742,1.05166
85.856,13.930489999999999,1.34837,-0.02525752,1.05164
85.956,13.93542,1.35174,-0.02561062,1.05162
86.056,13.940370000000001,1.35392,-0.02590361,1.05161
86.156,13.945310000000001,1.3558,-0.02594988,1.05159
86.256,13.95021,1.35751,-0.0258878,1.05158
86.356,13.955079999999999,1.35905,-0.02582924,1.05156
86.456,13.95994,1.36037,-0.02556565,1.05155
86.556,13.9648,1.3615700000000002,-0.02494897,1.0515299999999999
86.656,13.96967,1.36319,-0.02437409,1.05152
86.756,13.97455,1.36565,-0.02427775,1.0515
86.856,13.979429999999999,1.3682,-0.02461153,1.05149
86.956,13.98426,1.36986,-0.02514423,1.0514700000000001
87.056,13.98908,1.37061,-0.02544896,1.05146
87.156,13.9939,1.37074,-0.0251412,1.05144
87.256,13.99872,1.37069,-0.02463881,1.05142
87.356,14.003520000000002,1.371,-0.02463469,1.05141
87.456,14.008329999999999,1.3726,-0.0251255,1.05139
87.556,14.01321,1.3765100000000001,-0.02573758,1.05138
87.656,14.01811,1.38185,-0.02616215,1.05136
87.756,14.022929999999999,1.3865399999999999,-0.02615706,1.05135
87.856,14.027679999999998,1.3895899999999999,-0.02578606,1.0513299999999999
87.956,14.03245,1.39091,-0.02533704,1.05131
88.056,14.037270000000001,1.3919,-0.02500251,1.0513
88.156,14.04209,1.3952799999999999,-0.02487589,1.05128
88.256,14.0469,1.40099,-0.02500403,1.05126
88.356,14.05171,1.40563,-0.0253811,1.05125
88.456,14.056510000000001,1.40739,-0.02589604,1.0512299999999999
88.556,14.06129,1.40699,-0.02628926,1.05122
88.656,14.06605,1.40552,-0.02637904,1.0512
88.756,14.0708,1.40426,-0.02614906,1.05118
88.856,14.075560000000001,1.40418,-0.02572823,1.0511700000000002
88.956,14.08032,1.4052799999999999,-0.02555594,1.05115
89.056,14.085070000000002,1.4073799999999999,-0.02591513,1.05113
89.156,14.08981,1.41018,-0.02642386,1.05112
89.256,14.09455,1.4134,-0.02664349,1.0511
89.356,14.09929,1.41703,-0.02649321,1.05108
89.456,14.10401,1.4209200000000002,-0.02602944,1.0510700000000002
89.556,14.10873,1.4238,-0.02553811,1.05105
89.656,14.113470000000001,1.42421,-0.02536141,1.05103
89.756,14.11819,1.42275,-0.02553647,1.05102
89.856,14.12289,1.42113,-0.02592941,1.051
89.956,14.12756,1.4207299999999998,-0.02632047,1.05098
90.056,14.132220000000002,1.4226,-0.02644134,1.0509700000000002
90.156,14.13689,1.42606,-0.02636853,1.05095
90.256,14.14158,1.42855,-0.02654007,1.05093
90.356,14.146279999999999,1.42917,-0.02703041,1.05092
90.456,14.150960000000001,1.42964,-0.02732945,1.0509
90.556,14.1556,1.43116,-0.02715874,1.05088
90.656,14.16024,1.43326,-0.02685812,1.0508600000000001
90.756,14.16489,1.43536,-0.02675503,1.05085
90.856,14.16955,1.43736,-0.02685225,1.05083
90.956,14.17419,1.43936,-0.02708839,1.05081
91.056,14.17884,1.44189,-0.02743119,1.05079
91.156,14.18351,1.4455200000000001,-0.02784213,1.0507799999999998
91.256,14.18818,1.44943,-0.0281447,1.0507600000000001
91.356,14.192820000000001,1.45226,-0.02810741,1.05074
91.456,14.197420000000001,1.4541,-0.02772446,1.05072
91.556,14.202029999999999,1.4561,-0.02716165,1.05071
91.656,14.20665,1.45817,-0.0266352,1.05069
91.756,14.21129,1.45874,-0.02641257,1.05067
91.856,14.21594,1.45783,-0.02649325,1.05065
91.956,14.22057,1.45841,-0.02638923,1.05064
92.056,14.225179999999998,1.46233,-0.02582228,1.05062
92.156,14.22979,1.4674200000000002,-0.02523817,1.0506
92.256,14.23439,1.47119,-0.02509697,1.0505799999999998
92.356,14.239,1.47276,-0.02535117,1.05056
92.456,14.2436,1.4719799999999998,-0.02580294,1.05055
92.556,14.24819,1.47032,-0.02621978,1.05053
92.656,14.25278,1.46997,-0.02638002,1.05051
92.756,14.257370000000002,1.47146,-0.02645842,1.05049
92.856,14.26195,1.4741,-0.0269157,1.05047
