##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
508.599,55.93876,-2.92326,0.06076178,
508.699,55.94861,-2.92396,0.05979565,
508.799,55.95845,-2.92402,0.06015466,
508.899,55.96834,-2.92401,0.0641101,
508.999,55.97827,-2.92401,0.0605972,
509.099,55.98818,-2.92401,0.06326564,
509.199,55.998,-2.92401,0.06345891,
509.299,56.00791,-2.92401,0.06426388,
509.399,56.0178,-2.92401,0.06655553,
509.499,56.02771,-2.92401,0.06534241,
509.599,56.03763,-2.92401,0.06397292,
509.699,56.04749,-2.92401,0.0645227,
509.799,56.05736,-2.92401,0.06723042,
509.899,56.06724,-2.92401,0.06686467,
509.999,56.07711,-2.92401,0.06932697,
510.099,56.08697,-2.92402,0.07071187,
510.199,56.09691,-2.92396,0.06952451,
510.299,56.10675,-2.9244,0.07122313,
510.399,56.11652,-2.92517,0.071076,
510.499,56.12636,-2.92537,0.07264026,
510.599,56.13624,-2.92532,0.07038649,
510.699,56.14618,-2.92533,0.07282434,
510.799,56.15606,-2.92533,0.0758026,
510.899,56.16598,-2.92533,0.07442354,
510.999,56.1759,-2.92532,0.07438398,
511.099,56.18577,-2.92536,0.0752668,
511.199,56.19565,-2.92523,0.0750715,
511.299,56.2056,-2.92586,0.0772933,
511.399,56.21554,-2.9266,0.07767241,
511.499,56.22545,-2.92666,0.07880837,
511.599,56.23538,-2.92664,0.07988139,
511.699,56.24527,-2.92671,0.07733467,
511.799,56.25517,-2.92758,0.07716008,
511.899,56.26509,-2.92817,0.08044453,
511.999,56.27497,-2.92806,0.0832486,
512.099,56.28481,-2.92803,0.08390789,
512.199,56.29468,-2.92831,0.08271268,
512.299,56.30456,-2.9291,0.08135477,
512.399,56.31447,-2.92944,0.08131469,
512.499,56.3245,-2.92938,0.08405131,
512.599,56.33446,-2.92939,0.08538784,
512.699,56.34441,-2.92939,0.08199876,
512.799,56.35435,-2.92939,0.08442219,
512.899,56.36424,-2.92939,0.08609772,
512.999,56.37416,-2.92939,0.08577439,
513.099,56.38407,-2.92939,0.08676767,
513.199,56.394,-2.92939,0.08633928,
513.299,56.40389,-2.9294,0.08793774,
513.399,56.41379,-2.92935,0.08759634,
513.499,56.42367,-2.92957,0.08880205,
513.599,56.43356,-2.93034,0.08895214,
513.699,56.44349,-2.93075,0.09053186,
513.799,56.4534,-2.9307,0.0904708,
513.899,56.46326,-2.93067,0.09065048,
513.999,56.47318,-2.93084,0.09035059,
514.099,56.4831,-2.93161,0.08896607,
514.199,56.49306,-2.93207,0.08859581,
514.299,56.50301,-2.93201,0.08857161,
514.399,56.51292,-2.93202,0.09127234,
514.499,56.52286,-2.93202,0.09161296,
514.599,56.53276,-2.93202,0.09208759,
514.699,56.54267,-2.93203,0.09058509,
514.799,56.5526,-2.93199,0.09067989,
514.899,56.56251,-2.93213,0.09186502,
514.999,56.57246,-2.93288,0.09192499,
515.099,56.58238,-2.93339,0.09182774,
515.199,56.59231,-2.93333,0.09153883,
515.299,56.60224,-2.93334,0.08892701,
515.399,56.6122,-2.93334,0.09012699,
515.499,56.62213,-2.93334,0.09160038,
515.599,56.63208,-2.93334,0.09279665,
515.699,56.64201,-2.93334,0.09167294,
515.799,56.65193,-2.93334,0.09158138,
515.899,56.66182,-2.93334,0.09244177,
515.999,56.6718,-2.93334,0.09161498,
516.099,56.68169,-2.93335,0.09136598,
516.199,56.69163,-2.93329,0.094205,
516.299,56.70158,-2.933,0.09403623,
516.399,56.71155,-2.93349,0.09435213,
516.499,56.72147,-2.93438,0.09365952,
516.599,56.73139,-2.9343,0.09395229,
516.699,56.74134,-2.93432,0.09289855,
516.799,56.75131,-2.93432,0.09849102,
516.899,56.76126,-2.93432,0.09668844,
516.999,56.77115,-2.93432,0.09600117,
517.099,56.78106,-2.93432,0.09726412,
517.199,56.79103,-2.93432,0.09661682,
517.299,56.80094,-2.93432,0.09659,
517.399,56.81089,-2.93432,0.09358791,
517.499,56.82076,-2.93432,0.09525954,
517.599,56.8307,-2.93432,0.09520109,
517.699,56.84063,-2.93431,0.09839995,
517.799,56.85055,-2.93434,0.0947253,
517.899,56.86047,-2.93502,0.09801786,
517.999,56.8704,-2.93565,0.10021,
518.099,56.88028,-2.93564,0.09591388,
518.199,56.89023,-2.93564,0.09713033,
518.299,56.90012,-2.93564,0.09692426,
518.399,56.91006,-2.93564,0.10081,
518.499,56.91996,-2.93564,0.09966499,
518.599,56.92986,-2.93564,0.1008,
518.699,56.93977,-2.93564,0.10126,
518.799,56.94967,-2.93564,0.10243,
518.899,56.95956,-2.93564,0.10115,
518.999,56.96953,-2.93564,0.10055,
519.099,56.97947,-2.93564,0.10324,
519.199,56.98942,-2.93564,0.10375,
519.299,56.99931,-2.93565,0.10109,
519.399,57.00928,-2.93562,0.1043,
519.499,57.01917,-2.93623,0.10478,
519.599,57.02914,-2.93693,0.10165,
519.699,57.0391,-2.93697,0.10331,
519.799,57.04905,-2.93696,0.10225,
519.899,57.05897,-2.93694,0.10115,
519.999,57.06888,-2.93752,0.10206,
520.099,57.07886,-2.93823,0.10463,
520.199,57.08885,-2.93828,0.10526,
520.299,57.0988,-2.93827,0.1055,
520.399,57.10875,-2.93827,0.10245,
520.499,57.11864,-2.9385,0.10234,
520.599,57.12859,-2.93949,0.10604,
520.699,57.1384,-2.93962,0.10232,
520.799,57.14829,-2.93959,0.10392,
520.899,57.15823,-2.93955,0.10458,
520.999,57.16816,-2.94012,0.10441,
521.099,57.17803,-2.94074,0.10507,
521.199,57.18793,-2.94171,0.10841,
521.299,57.19784,-2.9422,0.10484,
521.399,57.20778,-2.94222,0.10791,
521.499,57.21768,-2.94222,0.10677,
521.599,57.22761,-2.94222,0.10819,
521.699,57.23754,-2.94222,0.10751,
521.799,57.24743,-2.94221,0.11008,
521.899,57.2573,-2.94224,0.10624,
521.999,57.26726,-2.94201,0.10478,
522.099,57.27723,-2.9416,0.10806,
522.199,57.28713,-2.94161,0.10783,
522.299,57.29703,-2.94108,0.10941,
522.399,57.30696,-2.94086,0.11018,
522.499,57.31687,-2.94091,0.11047,
522.599,57.32681,-2.9409,0.1101,
522.699,57.3367,-2.9409,0.11114,
522.799,57.34676,-2.9409,0.11092,
522.899,57.35679,-2.94089,0.11084,
522.999,57.36673,-2.94093,0.11201,
523.099,57.37667,-2.9408,0.10985,
523.199,57.38664,-2.94155,0.11102,
523.299,57.39655,-2.94219,0.10891,
523.399,57.4065,-2.94222,0.11136,
523.499,57.41646,-2.94222,0.1122,
523.599,57.42642,-2.94222,0.11162,
523.699,57.43637,-2.94222,0.11168,
523.799,57.44627,-2.94222,0.11031,
523.899,57.45623,-2.94221,0.11058,
523.999,57.4662,-2.94233,0.10809,
524.099,57.47612,-2.9432,0.11052,
524.199,57.48605,-2.94362,0.11203,
524.299,57.49596,-2.94352,0.11103,
524.399,57.50591,-2.94355,0.11191,
524.499,57.51587,-2.94354,0.11321,
524.599,57.52581,-2.94354,0.11388,
524.699,57.53576,-2.94354,0.11253,
524.799,57.54571,-2.94354,0.11256,
524.899,57.55568,-2.94353,0.11128,
524.999,57.56563,-2.94357,0.11047,
525.099,57.57556,-2.94345,0.11205,
525.199,57.58553,-2.94406,0.11147,
525.299,57.59549,-2.94479,0.11059,
525.399,57.60545,-2.94486,0.11214,
525.499,57.61542,-2.94482,0.11292,
525.599,57.6254,-2.94494,0.11184,
525.699,57.63536,-2.94435,0.11339,
525.799,57.64529,-2.94367,0.11539,
525.899,57.65528,-2.94442,0.11469,
525.999,57.66524,-2.94495,0.11524,
526.099,57.67518,-2.94484,0.11597,
526.199,57.68513,-2.94486,0.1148,
526.299,57.69508,-2.94488,0.1135,
526.399,57.70505,-2.94477,0.11343,
526.499,57.71503,-2.94532,0.11598,
526.599,57.725,-2.94614,0.11692,
526.699,57.73498,-2.9461,0.1153,
526.799,57.74489,-2.94662,0.1154,
526.899,57.75473,-2.94741,0.11724,
526.999,57.76463,-2.94751,0.11609,
527.099,57.7746,-2.94744,0.11576,
527.199,57.78452,-2.94772,0.11844,
527.299,57.79436,-2.94849,0.11857,
527.399,57.80427,-2.94885,0.11728,
527.499,57.81425,-2.94879,0.11568,
527.599,57.82425,-2.9488,0.11635,
527.699,57.8342,-2.9488,0.1178,
527.799,57.84414,-2.94881,0.11681,
527.899,57.8541,-2.94876,0.11846,
527.999,57.86406,-2.949,0.12088,
528.099,57.87402,-2.94978,0.11837,
528.199,57.88405,-2.95017,0.12026,
528.299,57.89409,-2.95011,0.12003,
528.399,57.90412,-2.95012,0.12074,
528.499,57.91412,-2.95012,0.12174,
528.599,57.92412,-2.95012,0.11922,
528.699,57.93408,-2.95013,0.12144,
528.799,57.94407,-2.95008,0.12071,
528.899,57.95409,-2.95032,0.12233,
528.999,57.96421,-2.95111,0.12324,
529.099,57.97429,-2.95148,0.12257,
529.199,57.98429,-2.95142,0.12357,
529.299,57.99436,-2.95143,0.1217,
529.399,58.00447,-2.95143,0.1229,
529.499,58.01452,-2.95143,0.12341,
529.599,58.02455,-2.95143,0.12393,
529.699,58.03456,-2.95143,0.12464,
529.799,58.04451,-2.95143,0.12212,
529.899,58.05452,-2.95143,0.12237,
529.999,58.06455,-2.95143,0.12543,
530.099,58.07456,-2.95143,0.12286,
530.199,58.08458,-2.95143,0.12216,
530.299,58.09453,-2.95143,0.12469,
530.399,58.10447,-2.95143,0.12372,
530.499,58.11442,-2.95143,0.12465,
530.599,58.12438,-2.95143,0.12514,
530.699,58.13439,-2.95143,0.12247,
530.799,58.1444,-2.95143,0.12154,
530.899,58.1544,-2.95143,0.12281,
530.999,58.16442,-2.95143,0.12452,
531.099,58.17435,-2.95143,0.12433,
531.199,58.18431,-2.95142,0.12384,
531.299,58.19429,-2.95145,0.12498,
531.399,58.20429,-2.95135,0.12468,
531.499,58.2143,-2.95181,0.12223,
531.599,58.22427,-2.95267,0.1225,
531.699,58.2342,-2.95274,0.12428,
531.799,58.24415,-2.95283,0.12643,
531.899,58.2541,-2.9524,0.12484,
531.999,58.26401,-2.95153,0.12495,
532.099,58.27399,-2.95145,0.1244,
532.199,58.28396,-2.95137,0.12363,
532.299,58.29393,-2.95178,0.1248,
532.399,58.3039,-2.95266,0.12561,
532.499,58.31387,-2.95277,0.12588,
532.599,58.32382,-2.95274,0.12478,
532.699,58.33375,-2.95285,0.1231,
532.799,58.3437,-2.95326,0.12525,
532.899,58.35369,-2.95338,0.1256,
532.999,58.36366,-2.95372,0.12492,
533.099,58.37361,-2.95462,0.12456,
533.199,58.38364,-2.95474,0.12437,
533.299,58.39365,-2.95473,0.12341,
533.399,58.40361,-2.95473,0.12356,
533.499,58.41351,-2.95473,0.12532,
533.599,58.42348,-2.95473,0.12126,
533.699,58.43345,-2.95476,0.12224,
533.799,58.44344,-2.95541,0.12315,
533.899,58.45342,-2.95615,0.12405,
533.999,58.46342,-2.95602,0.12327,
534.099,58.47352,-2.95606,0.12214,
534.199,58.4835,-2.95605,0.12223,
534.299,58.49351,-2.95605,0.11943,
534.399,58.50349,-2.95605,0.12075,
534.499,58.51342,-2.95605,0.12225,
534.599,58.52342,-2.95605,0.12098,
534.699,58.53348,-2.95602,0.11998,
534.799,58.54354,-2.95536,0.12014,
534.899,58.55353,-2.95463,0.12045,
534.999,58.56346,-2.95476,0.12265,
535.099,58.57344,-2.95472,0.12073,
535.199,58.58345,-2.95475,0.11793,
535.299,58.59345,-2.95466,0.12121,
535.399,58.6034,-2.95502,0.11982,
535.499,58.61342,-2.95593,0.11909,
535.599,58.62347,-2.95606,0.12139,
535.699,58.63346,-2.95605,0.11962,
535.799,58.64346,-2.95605,0.12033,
535.899,58.65344,-2.95605,0.11907,
535.999,58.66341,-2.95605,0.11915,
536.099,58.67344,-2.95607,0.12078,
536.199,58.68338,-2.95598,0.11915,
536.299,58.69334,-2.95633,0.11955,
536.399,58.70331,-2.95724,0.11916,
536.499,58.71328,-2.95737,0.11856,
536.599,58.72328,-2.95736,0.11855,
536.699,58.73326,-2.95736,0.12186,
536.799,58.7432,-2.95736,0.12,
536.899,58.75318,-2.95736,0.11865,
536.999,58.76315,-2.95736,0.11975,
537.099,58.77317,-2.95736,0.11979,
537.199,58.78318,-2.95737,0.11966,
537.299,58.79314,-2.95733,0.11715,
537.399,58.80313,-2.9575,0.11558,
537.499,58.81313,-2.95828,0.1165,
537.599,58.8231,-2.95873,0.11394,
537.699,58.83309,-2.95867,0.11461,
537.799,58.84305,-2.95868,0.11393,
537.899,58.85303,-2.95868,0.11076,
537.999,58.86302,-2.95868,0.1079,
538.099,58.87304,-2.95868,0.10954,
538.199,58.88303,-2.95868,0.10902,
538.299,58.89304,-2.95868,0.10727,
538.399,58.90304,-2.95868,0.10517,
538.499,58.91302,-2.95868,0.10331,
538.599,58.92307,-2.95868,0.10255,
538.699,58.93309,-2.95869,0.10079,
538.799,58.94309,-2.95864,0.10172,
538.899,58.95307,-2.95883,0.10249,
538.999,58.96302,-2.95954,0.0996761,
539.099,58.97303,-2.96022,0.09944298,
539.199,58.98301,-2.96071,0.09674301,
539.299,58.99298,-2.96064,0.09734044,
539.399,59.00298,-2.96065,0.09817676,
539.499,59.01292,-2.96065,0.09530046,
539.599,59.02291,-2.96065,0.09368859,
539.699,59.03291,-2.96065,0.09265457,
539.799,59.0429,-2.96065,0.09328574,
539.899,59.05294,-2.96065,0.09307942,
539.999,59.06293,-2.96065,0.09121623,
540.099,59.07296,-2.96065,0.09102415,
540.199,59.08296,-2.96066,0.09149235,
540.299,59.09295,-2.96062,0.08974767,
540.399,59.10295,-2.96078,0.08822322,
540.499,59.11298,-2.96155,0.08872837,
540.599,59.12296,-2.96202,0.08547624,
540.699,59.13293,-2.96196,0.08594102,
540.799,59.14295,-2.96197,0.08499617,
540.899,59.15292,-2.96197,0.08279178,
540.999,59.16291,-2.96198,0.08430427,
541.099,59.1729,-2.96194,0.08406114,
541.199,59.18289,-2.9621,0.0843456,
541.299,59.1929,-2.96287,0.08410276,
541.399,59.20287,-2.96334,0.08101038,
541.499,59.21284,-2.96328,0.08021171,
541.599,59.22285,-2.96329,0.07945432,
541.699,59.23284,-2.96329,0.07733619,
541.799,59.24283,-2.96329,0.07792282,
541.899,59.25277,-2.96329,0.08025463,
541.999,59.26273,-2.9633,0.07754268,
542.099,59.27268,-2.96324,0.07698325,
542.199,59.28261,-2.9635,0.07793934,
542.299,59.29259,-2.96444,0.07753147,
542.399,59.30255,-2.96461,0.07543704,
542.499,59.31254,-2.9646,0.07337512,
542.599,59.32247,-2.9646,0.0736774,
542.699,59.33242,-2.9646,0.07351351,
542.799,59.34242,-2.96461,0.07436086,
542.899,59.35238,-2.96455,0.07504092,
542.999,59.36234,-2.96478,0.07248367,
543.099,59.37233,-2.96575,0.07325965,
543.199,59.38236,-2.96593,0.07192448,
543.299,59.39235,-2.96591,0.07159985,
543.399,59.40231,-2.96594,0.0734518,
543.499,59.41227,-2.96582,0.07278484,
543.599,59.4223,-2.96507,0.07548088,
543.699,59.43231,-2.96455,0.07313705,
543.799,59.44231,-2.96461,0.07309885,
543.899,59.45229,-2.9646,0.07383203,
543.999,59.46231,-2.9646,0.07592526,
544.099,59.47228,-2.9646,0.07305365,
544.199,59.4823,-2.9646,0.07211341,
544.299,59.49228,-2.9646,0.07287145,
544.399,59.50225,-2.96461,0.07138674,
544.499,59.51225,-2.96458,0.06843854,
544.599,59.52219,-2.96469,0.07004696,
544.699,59.53217,-2.96544,0.07218727,
544.799,59.5422,-2.96597,0.06781764,
544.899,59.55216,-2.96591,0.06577131,
544.999,59.56213,-2.96593,0.0697895,
545.099,59.57215,-2.9659,0.06807445,
545.199,59.58214,-2.96601,0.06664841,
545.299,59.59212,-2.96676,0.06911445,
545.399,59.60207,-2.96728,0.06798567,
545.499,59.61209,-2.96723,0.06988397,
545.599,59.6221,-2.96724,0.07025901,
545.699,59.63205,-2.96724,0.06994885,
545.799,59.64201,-2.96724,0.06950456,
545.899,59.65197,-2.96724,0.06814815,
545.999,59.66194,-2.96724,0.0679097,
546.099,59.6719,-2.96724,0.07030895,
546.199,59.68185,-2.96725,0.06660966,
546.299,59.69187,-2.96721,0.07027754,
546.399,59.70186,-2.96738,0.06918119,
546.499,59.71187,-2.96835,0.06772808,
546.599,59.72186,-2.96856,0.06815997,
546.699,59.73187,-2.96855,0.06793991,
546.799,59.74184,-2.96856,0.06997103,
546.899,59.75182,-2.96853,0.07013934,
546.999,59.76182,-2.96862,0.06887787,
547.099,59.77179,-2.96936,0.06917914,
547.199,59.78172,-2.96991,0.06864357,
547.299,59.79166,-2.96986,0.06922511,
547.399,59.80163,-2.96987,0.0695766,
547.499,59.81162,-2.96987,0.06735051,
547.599,59.82157,-2.96987,0.0690816,
547.699,59.83154,-2.96987,0.06778624,
547.799,59.84149,-2.96987,0.06649123,
547.899,59.85141,-2.96986,0.06662257,
547.999,59.86138,-2.9699,0.06636438,
548.099,59.87136,-2.97026,0.06313703,
548.199,59.88133,-2.97055,0.06793784,
548.299,59.89131,-2.97051,0.06736674,
548.399,59.90125,-2.97059,0.0683742,
548.499,59.91122,-2.97122,0.06778529,
548.599,59.92117,-2.97117,0.06730614,
548.699,59.93112,-2.97118,0.06670971,
548.799,59.94105,-2.97118,0.06685452,
548.899,59.951,-2.97118,0.06512866,
548.999,59.96096,-2.97118,0.06468359,
549.099,59.97095,-2.97118,0.06548753,
549.199,59.98089,-2.97118,0.0650119,
549.299,59.9908,-2.97118,0.0685859,
549.399,60.00077,-2.97118,0.06817769,
549.499,60.01074,-2.97118,0.06578115,
549.599,60.02074,-2.97118,0.06730492,
549.699,60.03072,-2.97119,0.06748075,
549.799,60.04073,-2.97113,0.06762808,
549.899,60.05072,-2.97013,0.06570057,
549.999,60.06075,-2.96986,0.06574546,
550.099,60.07075,-2.96986,0.06800005,
550.199,60.08072,-2.96986,0.06694279,
550.299,60.09067,-2.96986,0.06679881,
550.399,60.1007,-2.96985,0.06793355,
550.499,60.11073,-2.96988,0.06970268,
550.599,60.1207,-2.97059,0.06520187,
550.699,60.13071,-2.97115,0.06573119,
550.799,60.1407,-2.97014,0.06664784,
550.899,60.1507,-2.96987,0.066985,
550.999,60.16072,-2.96986,0.06623254,
551.099,60.17069,-2.96989,0.06875452,
551.199,60.18068,-2.97058,0.06695105,
551.299,60.19073,-2.9712,0.06636152,
551.399,60.20086,-2.97117,0.066125,
551.499,60.21085,-2.97118,0.06588508,
551.599,60.22083,-2.97118,0.06599981,
551.699,60.23083,-2.97118,0.06683252,
551.799,60.24079,-2.97158,0.0659554,
551.899,60.25073,-2.97253,0.0674324,
551.999,60.26071,-2.97248,0.06758114,
552.099,60.27072,-2.97249,0.06615395,
552.199,60.28069,-2.97249,0.06291588,
552.299,60.2907,-2.97249,0.06727123,
552.399,60.30073,-2.97249,0.06935226,
552.499,60.31067,-2.97249,0.06559857,
552.599,60.32061,-2.97249,0.06656167,
552.699,60.33062,-2.97249,0.06736903,
552.799,60.34058,-2.97249,0.06615394,
552.899,60.35057,-2.97249,0.06578207,
552.999,60.36057,-2.97287,0.06593745,
553.099,60.37058,-2.97384,0.06431894,
553.199,60.38058,-2.9738,0.06541207,
553.299,60.39059,-2.97381,0.06673888,
553.399,60.40055,-2.97381,0.0659562,
553.499,60.41049,-2.97381,0.06505749,
553.599,60.42052,-2.97381,0.06485162,
553.699,60.43051,-2.97381,0.06513638,
553.799,60.4405,-2.97381,0.06552249,
553.899,60.45054,-2.97419,0.06471967,
553.999,60.46059,-2.97516,0.06668642,
554.099,60.47066,-2.97512,0.06455155,
554.199,60.48068,-2.97513,0.06891441,
554.299,60.49071,-2.97513,0.06523257,
554.399,60.50074,-2.97513,0.06604942,
554.499,60.51074,-2.97513,0.06443916,
554.599,60.52081,-2.97513,0.06585316,
554.699,60.53084,-2.97554,0.06408091,
554.799,60.54086,-2.97649,0.06433649,
554.899,60.55086,-2.97644,0.06656789,
554.999,60.56078,-2.97645,0.0679444,
555.099,60.57069,-2.97645,0.06660729,
555.199,60.58062,-2.97644,0.06718121,
555.299,60.59063,-2.97649,0.06337962,
555.399,60.60064,-2.97748,0.0636032,
555.499,60.61063,-2.97776,0.06456751,
555.599,60.62069,-2.97777,0.06569344,
555.699,60.63069,-2.97773,0.06574183,
555.799,60.6407,-2.97706,0.06685591,
555.899,60.65068,-2.97677,0.06506443,
555.999,60.66068,-2.97676,0.06410117,
556.099,60.67066,-2.97643,0.06518384,
556.199,60.68061,-2.97644,0.06330058,
556.299,60.69062,-2.97644,0.06381074,
556.399,60.70061,-2.97644,0.06371833,
556.499,60.71057,-2.97643,0.06644265,
556.599,60.72058,-2.97648,0.06422917,
556.699,60.73057,-2.97748,0.06429076,
556.799,60.74059,-2.97776,0.06367554,
556.899,60.75056,-2.97776,0.0658019,
556.999,60.76059,-2.97777,0.0646934,
557.099,60.77067,-2.97772,0.06393953,
557.199,60.7808,-2.97672,0.06583857,
557.299,60.7909,-2.97645,0.06580901,
557.399,60.80092,-2.97645,0.06644979,
557.499,60.81094,-2.97645,0.06430206,
557.599,60.82095,-2.97645,0.06224576,
557.699,60.83097,-2.97645,0.06407063,
557.799,60.84102,-2.97645,0.06489378,
557.899,60.85099,-2.97645,0.06540146,
557.999,60.86099,-2.97645,0.06608238,
558.099,60.87102,-2.97645,0.06571181,
558.199,60.881,-2.97645,0.06424328,
558.299,60.89102,-2.97645,0.0634999,
558.399,60.90101,-2.97645,0.0638325,
558.499,60.91097,-2.97646,0.06287868,
558.599,60.92086,-2.97686,0.06579682,
558.699,60.93075,-2.9778,0.06633658,
558.799,60.9407,-2.97775,0.06655254,
558.899,60.95067,-2.97777,0.06607932,
558.999,60.96068,-2.97775,0.06495141,
559.099,60.97069,-2.9778,0.06236544,
559.199,60.9807,-2.9788,0.0658463,
559.299,60.99073,-2.97908,0.06629028,
559.399,61.00068,-2.97908,0.0656869,
559.499,61.01065,-2.97908,0.06631789,
559.599,61.02061,-2.97909,0.06467968,
559.699,61.03064,-2.97945,0.065489,
559.799,61.04059,-2.98009,0.06426467,
559.899,61.05053,-2.98007,0.06069022,
559.999,61.06056,-2.98007,0.06371998,
560.099,61.07057,-2.98007,0.06418633,
560.199,61.0805,-2.98007,0.06287003,
560.299,61.09055,-2.98007,0.06486493,
560.399,61.10058,-2.98007,0.06486711,
560.499,61.11056,-2.98007,0.06208871,
560.599,61.12059,-2.98007,0.06295521,
560.699,61.13071,-2.98007,0.06387857,
560.799,61.14085,-2.98007,0.06491174,
560.899,61.15088,-2.98007,0.06563971,
560.999,61.16086,-2.98007,0.06379487,
561.099,61.17089,-2.98007,0.06461495,
561.199,61.18081,-2.98007,0.06398905,
561.299,61.19078,-2.98007,0.06316659,
561.399,61.20073,-2.98007,0.06416555,
561.499,61.21071,-2.98007,0.06375349,
561.599,61.22071,-2.98007,0.06221112,
561.699,61.23067,-2.98007,0.0643514,
561.799,61.24065,-2.98007,0.06646126,
561.899,61.25068,-2.98046,0.06429702,
561.999,61.26066,-2.98142,0.06545623,
562.099,61.27064,-2.98138,0.06592814,
562.199,61.28065,-2.98139,0.06365927,
562.299,61.29064,-2.98139,0.06514702,
562.399,61.3006,-2.98139,0.06408033,
562.499,61.31058,-2.98139,0.06287722,
562.599,61.32055,-2.98141,0.06130667,
562.699,61.33051,-2.98171,0.06370728,
562.799,61.3405,-2.98137,0.06641045,
562.899,61.35047,-2.98138,0.06076739,
562.999,61.36048,-2.98138,0.06361484,
563.099,61.37049,-2.98138,0.06340158,
563.199,61.38045,-2.9814,0.06259446,
563.299,61.39045,-2.98207,0.06527446,
563.399,61.40045,-2.98238,0.06555148,
563.499,61.41042,-2.98236,0.06325578,
563.599,61.4204,-2.98238,0.0636777,
563.699,61.4304,-2.98306,0.06037857,
563.799,61.44038,-2.98371,0.06245518,
563.899,61.45037,-2.98402,0.0650453,
563.999,61.46033,-2.98402,0.06611149,
564.099,61.47037,-2.98402,0.06347237,
564.199,61.48039,-2.98402,0.062796,
564.299,61.49038,-2.98402,0.0621835,
564.399,61.50042,-2.98365,0.06452387,
564.499,61.5104,-2.98268,0.06254323,
564.599,61.52039,-2.98271,0.06239708,
564.699,61.53039,-2.9827,0.06209115,
564.799,61.54038,-2.9827,0.060731,
564.899,61.55036,-2.98272,0.06113633,
564.999,61.56037,-2.98338,0.05941757,
565.099,61.57034,-2.98335,0.06430754,
565.199,61.58034,-2.98337,0.05998744,
565.299,61.59035,-2.9837,0.06400869,
565.399,61.6004,-2.98403,0.06494316,
565.499,61.6104,-2.98402,0.06246659,
565.599,61.62045,-2.98402,0.06557629,
565.699,61.63053,-2.98402,0.06269513,
565.799,61.64057,-2.98404,0.05975064,
565.899,61.65058,-2.98472,0.06127441,
565.999,61.66061,-2.98535,0.06479055,
566.099,61.67064,-2.98533,0.06116292,
566.199,61.68065,-2.98533,0.06341555,
