Time after Ignition,EPDM_Membrane_R1,EPDM_Membrane_R2,EPDM_Membrane_R3,EPDM_Membrane_R4,Mean,Std. Dev.
372.0,173.8,178.6,144.7,148.7,161.4,17.2
372.25,172.6,178.9,148.1,150.3,162.5,15.6
372.5,170.3,177.7,144.1,152.0,161.0,15.6
372.75,171.7,179.2,145.4,150.3,161.7,16.3
373.0,170.7,177.6,146.8,151.1,161.6,14.9
373.25,170.5,176.6,143.7,148.1,159.7,16.2
373.5,171.8,175.5,145.7,149.1,160.5,15.3
373.75,170.0,175.9,145.9,148.4,160.1,15.1
374.0,168.5,175.2,143.9,151.3,159.7,14.6
374.25,168.1,173.7,142.4,147.4,157.9,15.3
374.5,168.7,173.8,145.4,147.2,158.8,14.5
374.75,167.2,174.3,143.4,146.5,157.9,15.2
375.0,167.5,172.2,143.8,147.3,157.7,14.2
375.25,167.1,174.3,144.2,147.7,158.3,14.7
375.5,169.0,173.8,144.2,149.4,159.1,14.5
375.75,165.6,174.3,142.3,147.4,157.4,15.1
376.0,164.3,173.5,142.6,147.0,156.9,14.5
376.25,164.8,172.7,140.8,145.8,156.0,15.1
376.5,165.9,171.5,141.2,146.9,156.4,14.6
376.75,163.3,172.0,141.1,145.4,155.4,14.6
377.0,165.9,169.9,139.8,145.5,155.3,14.9
377.25,163.7,169.5,138.2,145.5,154.2,14.8
377.5,162.5,171.3,141.2,145.4,155.1,14.2
377.75,163.7,172.3,139.7,144.8,155.1,15.4
378.0,163.2,168.0,137.8,143.5,153.1,14.7
378.25,163.8,169.5,138.3,145.7,154.3,14.7
378.5,162.5,169.3,135.5,144.8,153.0,15.6
378.75,161.6,169.4,138.0,143.8,153.2,14.7
379.0,160.3,169.6,138.1,142.8,152.7,14.8
379.25,162.6,170.3,134.7,143.2,152.7,16.5
379.5,162.9,169.1,134.6,143.6,152.6,16.2
379.75,161.5,165.9,136.1,143.3,151.7,14.3
380.0,161.0,166.0,134.7,143.7,151.4,14.6
380.25,159.2,166.9,137.8,142.2,151.6,13.8
380.5,160.5,166.4,134.5,145.5,151.7,14.5
380.75,157.6,164.5,133.3,143.7,149.8,14.0
381.0,160.0,166.0,134.5,141.8,150.6,14.9
381.25,159.1,165.9,134.9,142.4,150.6,14.4
381.5,158.0,163.3,131.8,142.5,148.9,14.4
381.75,158.4,162.5,134.0,142.9,149.5,13.3
382.0,156.2,162.2,134.1,141.5,148.5,12.9
382.25,156.8,164.8,134.3,140.8,149.2,14.1
382.5,155.2,164.9,131.0,142.9,148.5,14.7
382.75,154.4,163.0,132.4,142.2,148.0,13.5
383.0,155.9,162.7,132.3,140.8,147.9,13.9
383.25,154.8,162.9,131.4,140.3,147.3,14.1
383.5,153.8,160.9,131.7,144.2,147.7,12.6
383.75,152.3,162.7,132.1,142.3,147.3,13.2
384.0,153.5,165.0,129.3,139.6,146.8,15.6
384.25,151.8,160.5,130.3,141.0,145.9,13.1
384.5,153.0,161.9,129.2,141.9,146.5,14.2
384.75,151.3,160.4,127.7,140.8,145.0,14.1
385.0,150.0,159.3,127.3,139.7,144.1,13.7
385.25,151.4,158.1,126.6,140.7,144.2,13.8
385.5,152.0,158.3,125.8,141.4,144.4,14.2
385.75,149.8,159.1,129.1,142.3,145.1,12.6
386.0,149.7,158.7,127.3,140.3,144.0,13.4
386.25,151.4,158.6,125.9,139.8,143.9,14.3
386.5,149.6,157.9,130.0,138.7,144.0,12.3
386.75,151.7,157.1,126.4,138.9,143.5,13.7
387.0,149.1,155.4,124.8,139.0,142.1,13.3
387.25,147.9,156.2,126.7,138.7,142.4,12.7
387.5,149.9,154.5,126.9,138.0,142.3,12.4
387.75,148.4,151.9,126.4,139.8,141.6,11.3
388.0,147.9,153.8,127.5,140.2,142.3,11.4
388.25,146.6,154.4,125.2,138.9,141.3,12.4
388.5,146.8,152.3,124.8,140.6,141.1,11.9
388.75,147.8,152.9,125.1,138.6,141.1,12.2
389.0,145.5,152.5,123.8,140.8,140.6,12.2
389.25,146.8,152.8,123.3,138.5,140.4,12.8
389.5,144.5,153.5,125.0,139.9,140.7,11.9
389.75,145.1,151.2,122.5,138.2,139.2,12.4
390.0,145.7,150.5,123.2,138.5,139.5,11.9
390.25,146.6,147.6,121.1,139.4,138.6,12.3
390.5,145.7,150.4,122.4,139.3,139.5,12.2
390.75,144.9,147.8,121.7,141.4,138.9,11.8
391.0,144.1,149.4,121.4,138.5,138.3,12.1
391.25,144.7,148.1,120.9,139.4,138.3,12.1
391.5,145.0,147.6,120.2,141.6,138.6,12.5
391.75,142.9,148.6,119.4,139.5,137.6,12.7
392.0,142.5,148.9,119.7,139.8,137.7,12.6
392.25,142.5,148.9,119.4,140.9,137.9,12.8
392.5,143.6,146.4,120.3,138.2,137.1,11.7
392.75,142.3,148.5,118.7,140.1,137.4,13.0
393.0,144.1,147.6,119.9,140.3,138.0,12.4
393.25,140.6,147.6,119.6,140.8,137.1,12.1
393.5,142.0,146.9,118.8,141.1,137.2,12.6
393.75,141.8,145.7,118.6,138.4,136.1,12.1
394.0,141.5,144.3,117.4,139.9,135.7,12.4
394.25,142.5,144.7,116.7,137.1,135.2,12.8
394.5,139.8,144.7,117.9,138.3,135.2,11.8
394.75,140.5,143.8,115.1,140.1,134.9,13.3
395.0,138.9,145.5,115.6,138.6,134.6,13.1
395.25,141.4,143.0,114.8,138.9,134.5,13.3
395.5,140.7,142.5,114.1,138.5,133.9,13.3
395.75,139.7,143.5,113.6,139.4,134.0,13.8
396.0,137.8,141.2,115.1,138.3,133.1,12.1
396.25,139.7,141.5,114.5,139.7,133.8,12.9
396.5,138.9,141.6,113.4,136.8,132.7,13.0
396.75,137.3,141.9,112.5,138.1,132.4,13.5
397.0,138.7,139.7,112.5,137.6,132.1,13.1
397.25,139.7,139.5,112.1,137.0,132.1,13.4
397.5,138.7,139.4,112.6,138.9,132.4,13.2
397.75,135.8,138.7,112.3,138.4,131.3,12.7
398.0,134.5,138.2,111.2,137.0,130.2,12.8
398.25,134.1,136.9,111.2,137.7,130.0,12.6
398.5,134.5,137.2,111.8,138.3,130.5,12.5
398.75,134.8,137.9,111.5,139.1,130.8,13.0
399.0,135.0,137.4,112.5,138.4,130.8,12.3
399.25,135.3,135.4,111.4,137.8,130.0,12.4
399.5,135.7,134.8,110.1,137.1,129.4,12.9
399.75,133.7,134.5,109.2,137.0,128.6,13.0
400.0,134.5,136.1,111.0,137.9,129.9,12.6
400.25,133.1,134.0,108.9,135.5,127.9,12.7
400.5,133.0,134.5,109.1,135.4,128.0,12.6
400.75,133.0,135.6,109.5,137.3,128.9,13.0
401.0,132.6,136.2,108.1,136.7,128.4,13.6
401.25,131.2,134.1,107.6,136.1,127.2,13.3
401.5,133.5,135.1,107.2,137.6,128.3,14.2
401.75,132.8,133.4,108.2,136.0,127.6,13.0
402.0,131.9,133.0,106.8,135.0,126.7,13.3
402.25,131.7,133.3,108.8,136.9,127.7,12.8
402.5,130.3,134.8,105.8,137.1,127.0,14.4
402.75,131.6,134.0,106.5,135.9,127.0,13.8
403.0,132.0,132.8,104.7,136.2,126.4,14.6
403.25,129.6,132.5,103.6,135.8,125.4,14.7
403.5,130.9,133.6,101.7,137.1,125.8,16.3
403.75,131.0,132.9,105.6,134.4,126.0,13.6
404.0,129.8,131.1,101.6,133.1,123.9,15.0
404.25,129.8,130.3,102.1,137.6,125.0,15.6
404.5,128.9,130.5,102.8,135.5,124.4,14.7
404.75,128.5,130.4,101.5,136.5,124.2,15.5
405.0,129.6,129.5,102.1,133.9,123.8,14.6
405.25,127.9,129.5,102.2,135.0,123.7,14.6
405.5,129.1,130.4,103.2,135.8,124.6,14.6
405.75,128.0,131.1,101.9,134.1,123.8,14.8
406.0,128.3,130.1,101.6,134.1,123.5,14.8
406.25,125.6,128.8,101.7,134.1,122.6,14.3
406.5,127.0,128.2,102.1,135.5,123.2,14.6
406.75,127.5,129.9,100.3,136.4,123.5,16.0
407.0,128.1,129.8,100.6,134.5,123.3,15.4
407.25,128.4,129.1,99.4,132.7,122.4,15.4
407.5,128.0,128.9,98.1,133.6,122.2,16.2
407.75,126.7,127.6,99.2,133.2,121.7,15.3
408.0,126.7,129.2,100.5,132.5,122.2,14.7
408.25,128.0,128.2,100.0,134.4,122.7,15.4
408.5,126.0,127.6,97.8,132.0,120.8,15.6
408.75,125.5,127.2,98.7,132.6,121.0,15.2
409.0,125.3,126.1,98.7,133.3,120.8,15.2
409.25,124.6,126.0,98.3,134.0,120.7,15.5
409.5,122.9,125.4,99.2,132.6,120.0,14.5
409.75,124.5,124.2,97.6,131.2,119.4,14.9
410.0,124.8,124.5,96.9,131.3,119.3,15.3
410.25,124.5,124.5,97.9,132.1,119.7,15.0
410.5,122.8,122.7,97.7,133.2,119.1,15.1
410.75,122.0,123.1,97.8,134.8,119.4,15.5
411.0,123.1,122.7,97.2,129.2,118.0,14.2
411.25,122.6,122.7,98.1,130.0,118.3,13.9
411.5,121.9,122.7,95.5,131.0,117.8,15.4
411.75,120.9,122.3,95.6,130.9,117.4,15.2
412.0,122.2,122.2,95.9,129.1,117.3,14.7
412.25,122.6,121.8,97.9,130.6,118.2,14.1
412.5,122.2,121.9,97.0,130.4,117.9,14.5
412.75,122.1,121.2,94.6,130.6,117.1,15.6
413.0,120.2,119.7,95.3,131.2,116.6,15.2
413.25,122.1,120.3,95.7,131.5,117.4,15.3
413.5,118.5,119.7,94.7,129.7,115.7,14.9
413.75,121.2,119.7,95.8,130.0,116.7,14.6
414.0,119.0,119.9,95.2,131.8,116.5,15.3
414.25,119.5,119.8,95.0,130.9,116.3,15.1
414.5,120.0,117.0,93.8,131.0,115.5,15.7
414.75,119.4,119.3,94.4,133.9,116.7,16.4
415.0,118.7,117.7,93.6,130.4,115.1,15.5
415.25,118.0,117.6,92.9,129.0,114.4,15.3
415.5,118.2,117.6,92.9,130.3,114.8,15.7
415.75,117.4,116.4,91.0,131.8,114.2,17.0
416.0,117.5,116.7,91.5,130.4,114.0,16.3
416.25,117.9,114.6,91.8,129.3,113.4,15.7
416.5,116.5,115.1,92.7,129.1,113.3,15.1
416.75,117.3,115.8,90.1,128.9,113.0,16.4
417.0,115.6,115.8,91.4,127.9,112.7,15.3
417.25,115.1,115.9,91.8,129.3,113.0,15.6
417.5,116.2,115.4,92.0,129.2,113.2,15.5
417.75,116.5,115.5,90.8,130.7,113.4,16.5
418.0,115.2,113.9,91.6,129.6,112.6,15.7
418.25,113.8,115.2,90.7,129.2,112.2,15.9
418.5,114.3,114.5,91.6,127.0,111.8,14.8
418.75,114.1,114.6,90.2,128.8,111.9,16.0
419.0,114.8,113.2,88.8,129.3,111.5,16.8
419.25,114.0,113.6,89.9,128.9,111.6,16.1
419.5,115.5,111.6,91.7,128.5,111.8,15.3
419.75,111.4,111.1,89.4,126.9,109.7,15.4
420.0,114.3,111.4,88.1,126.8,110.2,16.1
420.25,113.4,111.2,89.1,128.5,110.6,16.2
420.5,112.2,110.2,88.9,128.4,109.9,16.2
420.75,112.7,111.9,89.4,126.8,110.2,15.5
421.0,112.4,111.4,88.8,128.3,110.2,16.3
421.25,111.4,110.6,89.0,125.0,109.0,14.9
421.5,111.0,110.6,88.3,126.1,109.0,15.6
421.75,110.1,110.4,86.3,126.4,108.3,16.5
422.0,110.7,109.4,87.5,126.6,108.6,16.1
422.25,110.0,109.4,87.2,126.6,108.3,16.2
422.5,110.2,109.0,87.0,127.0,108.3,16.4
422.75,110.7,109.1,86.1,129.0,108.7,17.6
423.0,111.5,108.8,86.5,126.2,108.2,16.4
423.25,109.1,108.6,86.6,127.7,108.0,16.8
423.5,110.3,109.4,84.6,126.2,107.6,17.2
423.75,110.7,109.4,85.7,124.8,107.7,16.2
424.0,109.7,109.4,85.6,126.0,107.7,16.6
424.25,109.0,107.7,85.3,125.3,106.8,16.4
424.5,109.6,107.4,84.3,127.5,107.2,17.7
424.75,109.8,109.0,84.4,123.0,106.6,16.1
425.0,109.2,108.3,84.4,127.3,107.3,17.6
425.25,109.2,107.2,84.3,125.6,106.6,17.0
425.5,108.4,106.7,84.1,125.3,106.1,16.9
425.75,108.8,106.0,84.9,126.0,106.4,16.8
426.0,108.0,105.9,83.1,123.9,105.2,16.8
426.25,106.7,105.5,84.6,124.2,105.3,16.2
426.5,108.6,106.0,83.9,124.7,105.8,16.8
426.75,107.2,105.3,83.0,124.0,104.9,16.9
427.0,106.4,104.5,82.1,123.9,104.3,17.1
427.25,107.5,105.0,83.3,124.9,105.2,17.1
427.5,106.4,105.3,83.3,123.2,104.5,16.4
427.75,106.7,105.8,83.7,123.7,105.0,16.4
428.0,105.6,105.0,82.2,123.9,104.2,17.0
428.25,106.9,104.8,81.9,122.4,104.0,16.7
428.5,106.1,104.8,81.7,122.9,103.9,16.9
428.75,106.7,104.0,81.8,124.4,104.2,17.5
429.0,106.3,103.2,82.8,122.4,103.7,16.3
429.25,105.9,104.2,82.3,121.0,103.4,15.9
429.5,106.0,103.1,81.4,121.9,103.1,16.6
429.75,104.9,102.4,80.9,123.4,102.9,17.4
430.0,104.1,103.3,81.5,120.9,102.4,16.2
430.25,104.7,101.4,81.0,123.2,102.6,17.3
430.5,105.9,100.9,81.2,122.0,102.5,16.8
430.75,104.6,101.8,81.4,122.3,102.5,16.7
431.0,104.8,101.3,79.8,120.8,101.7,16.8
431.25,104.1,100.7,78.8,122.2,101.4,17.8
431.5,103.9,100.9,79.6,120.8,101.3,16.9
431.75,103.5,100.5,79.1,122.8,101.5,17.9
432.0,102.9,100.7,79.8,122.0,101.4,17.3
432.25,103.1,99.8,78.5,120.8,100.6,17.3
432.5,103.1,99.1,78.9,120.6,100.4,17.1
432.75,104.2,98.2,78.8,121.6,100.7,17.7
433.0,102.4,99.6,76.8,121.7,100.1,18.4
433.25,103.3,99.1,79.9,120.8,100.8,16.8
433.5,102.6,98.7,79.6,121.5,100.6,17.2
433.75,102.5,99.1,79.3,119.9,100.2,16.7
434.0,102.6,97.5,79.3,121.1,100.1,17.2
434.25,102.8,98.2,79.7,122.1,100.7,17.4
434.5,102.9,97.6,79.3,119.7,99.9,16.6
434.75,102.8,97.7,78.6,120.8,100.0,17.3
435.0,103.1,98.8,78.5,122.7,100.8,18.1
435.25,102.3,98.5,77.9,121.5,100.1,17.9
435.5,102.4,96.2,77.8,118.7,98.8,16.9
435.75,102.2,96.3,77.1,121.0,99.2,18.1
436.0,102.6,97.3,77.8,119.1,99.2,17.0
436.25,102.0,95.0,77.1,120.2,98.6,17.8
436.5,101.7,95.7,77.2,120.6,98.8,17.9
436.75,102.5,96.3,76.8,119.4,98.8,17.6
437.0,101.3,95.8,76.9,118.5,98.1,17.2
437.25,100.6,96.7,77.5,119.1,98.5,17.0
437.5,101.4,95.7,76.9,118.1,98.0,17.0
437.75,101.1,95.2,75.1,119.1,97.6,18.2
438.0,99.2,95.7,76.6,116.9,97.1,16.5
438.25,99.2,95.7,76.7,118.9,97.6,17.3
438.5,98.8,95.2,76.7,117.8,97.1,16.8
438.75,99.2,94.7,76.7,118.6,97.3,17.2
439.0,98.0,94.7,75.9,117.9,96.6,17.2
439.25,96.5,96.0,75.5,118.6,96.6,17.6
439.5,97.1,95.5,74.9,118.1,96.4,17.7
439.75,98.3,95.3,75.2,120.1,97.2,18.4
440.0,98.5,94.9,74.6,118.1,96.5,17.8
440.25,96.2,93.3,74.5,117.1,95.3,17.4
440.5,96.8,94.2,74.9,116.8,95.7,17.1
440.75,98.3,93.9,73.9,118.6,96.2,18.4
441.0,96.0,94.1,74.1,119.0,95.8,18.4
441.25,96.2,93.1,73.2,118.2,95.2,18.4
441.5,95.1,92.8,74.2,119.1,95.3,18.4
441.75,94.6,93.0,73.0,118.2,94.7,18.5
442.0,95.8,92.7,72.6,117.5,94.7,18.4
442.25,94.4,93.2,72.4,117.8,94.4,18.6
442.5,95.7,92.1,72.4,119.8,95.0,19.4
442.75,94.7,92.8,72.4,118.2,94.5,18.7
443.0,94.4,91.9,72.3,118.8,94.4,19.1
443.25,94.7,91.6,71.8,117.6,93.9,18.8
443.5,93.1,91.5,72.4,119.9,94.2,19.5
443.75,93.7,92.3,70.9,117.5,93.6,19.0
444.0,93.5,92.1,70.4,117.7,93.4,19.3
444.25,93.1,91.5,70.9,116.8,93.1,18.8
444.5,93.3,90.2,71.8,118.4,93.4,19.2
444.75,93.4,90.8,70.1,118.5,93.2,19.8
445.0,93.0,91.8,68.7,118.8,93.1,20.5
445.25,91.6,89.9,69.0,117.5,92.0,19.9
445.5,91.2,89.7,70.4,118.8,92.5,19.9
445.75,92.2,90.1,70.1,118.3,92.7,19.8
446.0,92.9,89.0,68.9,117.2,92.0,19.8
446.25,90.8,90.4,69.0,117.6,91.9,19.9
446.5,90.9,90.6,69.0,116.3,91.7,19.4
446.75,90.7,89.7,68.8,116.5,91.4,19.5
447.0,90.6,89.0,69.1,116.0,91.2,19.2
447.25,92.0,90.1,69.0,117.0,92.0,19.6
447.5,91.3,89.6,67.9,117.4,91.5,20.3
447.75,88.8,87.7,67.9,118.3,90.7,20.8
448.0,90.8,88.5,67.7,116.8,90.9,20.2
448.25,89.4,88.4,67.7,118.3,91.0,20.8
448.5,88.1,88.9,67.2,117.6,90.5,20.7
448.75,88.1,88.2,66.7,116.2,89.8,20.3
449.0,87.5,88.1,66.6,116.6,89.7,20.5
449.25,89.0,87.7,67.3,115.7,89.9,19.8
449.5,88.8,87.1,67.7,115.6,89.8,19.7
449.75,89.2,88.6,67.1,116.3,90.3,20.2
450.0,87.1,87.6,66.4,115.7,89.2,20.2
450.25,87.4,87.5,65.6,115.6,89.0,20.5
450.5,87.2,87.8,67.3,116.1,89.6,20.1
450.75,87.0,87.8,65.7,116.2,89.2,20.7
451.0,86.9,86.7,66.5,114.4,88.6,19.6
451.25,86.8,87.1,67.1,116.3,89.3,20.3
451.5,86.2,86.9,66.3,114.2,88.4,19.7
451.75,86.8,87.8,66.3,115.9,89.2,20.4
452.0,85.8,86.4,66.0,113.8,88.0,19.6
452.25,86.4,86.1,66.2,112.9,87.9,19.2
452.5,86.2,85.9,66.6,114.6,88.4,19.8
452.75,86.7,85.4,66.1,115.1,88.3,20.2
453.0,86.3,84.5,65.6,114.4,87.7,20.1
453.25,87.2,84.3,66.0,114.9,88.1,20.2
453.5,85.3,85.0,65.1,114.2,87.4,20.2
453.75,85.8,84.9,65.2,113.9,87.4,20.1
454.0,85.8,84.7,63.9,113.9,87.1,20.5
454.25,85.3,83.7,65.2,113.8,87.0,20.1
454.5,84.9,84.5,64.6,114.8,87.2,20.7
454.75,84.5,83.6,66.0,113.7,87.0,19.8
455.0,84.5,83.5,64.0,114.7,86.7,20.9
455.25,84.5,83.0,65.3,114.6,86.9,20.5
455.5,84.5,83.4,64.6,113.7,86.5,20.3
455.75,83.4,82.2,64.0,113.3,85.7,20.4
456.0,83.6,81.8,63.7,114.0,85.8,20.8
456.25,82.7,82.0,64.2,116.4,86.3,21.8
456.5,82.9,81.5,64.0,115.6,86.0,21.5
456.75,82.6,82.9,63.3,115.1,85.9,21.5
457.0,82.9,81.8,63.0,113.9,85.4,21.1
457.25,82.1,81.2,63.3,115.3,85.5,21.7
457.5,83.3,81.5,62.9,113.7,85.4,21.0
457.75,82.0,80.9,63.4,112.8,84.8,20.5
458.0,82.6,80.3,64.3,112.6,85.0,20.1
458.25,81.9,79.9,63.4,112.4,84.4,20.4
458.5,81.5,79.7,63.3,112.7,84.3,20.6
458.75,82.6,80.9,64.4,113.6,85.4,20.5
459.0,81.6,80.2,63.2,113.8,84.7,21.1
459.25,81.5,79.8,61.7,112.0,83.8,20.9
459.5,81.0,79.7,61.7,113.0,83.8,21.4
459.75,81.9,79.5,62.6,113.4,84.4,21.2
460.0,80.8,79.4,63.3,112.4,84.0,20.5
460.25,80.9,79.4,62.4,112.4,83.8,20.8
460.5,80.6,79.3,61.8,112.9,83.6,21.3
460.75,80.9,78.3,62.1,113.2,83.6,21.4
461.0,80.1,78.2,62.0,111.7,83.0,20.8
461.25,80.0,79.1,60.6,112.0,82.9,21.3
461.5,80.1,78.2,62.3,111.6,83.1,20.7
461.75,80.2,77.9,61.7,112.3,83.0,21.2
462.0,79.8,77.4,62.5,112.3,83.0,21.0
462.25,79.2,77.3,62.9,110.2,82.4,19.9
462.5,78.3,76.9,62.1,112.7,82.5,21.4
462.75,77.9,76.7,61.8,112.5,82.2,21.5
463.0,78.9,76.4,62.4,110.7,82.1,20.4
463.25,77.9,76.2,61.4,112.0,81.9,21.4
463.5,79.4,76.3,61.1,111.8,82.1,21.3
463.75,78.0,76.6,61.2,112.6,82.1,21.7
464.0,76.7,75.0,61.5,111.9,81.3,21.5
464.25,77.3,75.1,61.8,110.4,81.2,20.6
464.5,78.1,75.5,62.1,111.5,81.8,21.0
464.75,77.8,74.6,61.3,111.9,81.4,21.5
465.0,77.1,74.5,60.5,110.6,80.7,21.3
465.25,77.6,74.3,62.2,110.6,81.2,20.7
465.5,77.4,73.9,60.9,111.2,80.9,21.4
465.75,76.1,72.8,62.2,111.7,80.7,21.5
466.0,76.3,73.2,61.2,111.9,80.6,21.8
466.25,76.5,72.7,59.6,110.1,79.7,21.5
466.5,76.1,72.5,59.4,111.2,79.8,22.1
466.75,75.7,72.5,60.0,109.4,79.4,21.1
467.0,77.0,72.5,59.7,111.8,80.2,22.3
467.25,75.4,72.4,60.9,110.1,79.7,21.2
467.5,76.2,72.7,60.3,111.0,80.1,21.7
467.75,74.5,71.6,60.2,110.1,79.1,21.6
468.0,74.6,71.9,59.4,111.0,79.2,22.2
468.25,74.9,72.6,60.0,109.9,79.3,21.4
468.5,74.8,71.2,60.7,109.2,79.0,21.1
468.75,74.6,71.1,58.9,109.1,78.4,21.5
469.0,73.6,69.6,59.0,108.8,77.8,21.6
469.25,74.7,70.8,58.8,109.7,78.5,21.9
469.5,73.3,71.1,58.7,110.6,78.4,22.4
469.75,74.1,71.3,58.1,110.4,78.5,22.4
470.0,72.8,70.2,58.4,111.5,78.2,23.0
470.25,74.5,71.0,58.7,110.3,78.6,22.2
470.5,73.5,70.8,58.7,109.7,78.2,22.0
470.75,73.9,70.0,58.8,108.4,77.8,21.4
471.0,73.0,70.2,58.2,108.1,77.4,21.4
471.25,72.9,70.2,57.6,108.7,77.4,22.0
471.5,73.1,69.0,57.9,108.4,77.1,21.8
471.75,73.2,69.9,56.9,109.3,77.3,22.4
472.0,71.6,70.3,57.1,107.6,76.6,21.6
472.25,72.2,69.0,57.8,109.0,77.0,22.2
472.5,72.2,69.7,57.1,108.1,76.8,21.9
472.75,72.1,68.9,57.6,107.8,76.6,21.7
473.0,71.1,68.9,57.4,107.9,76.3,21.9
473.25,72.9,67.7,57.0,107.8,76.3,22.0
473.5,71.9,68.8,57.7,107.8,76.6,21.7
473.75,72.4,68.6,57.6,107.9,76.6,21.8
474.0,71.2,67.7,56.8,108.1,75.9,22.3
474.25,71.8,68.1,57.6,108.8,76.6,22.3
474.5,71.1,67.9,55.6,108.2,75.7,22.7
474.75,70.7,67.9,56.7,107.5,75.7,22.0
475.0,70.4,67.3,56.1,105.9,74.9,21.5
475.25,71.4,67.0,56.2,107.3,75.5,22.1
475.5,70.8,67.4,56.1,109.6,76.0,23.3
475.75,70.5,67.2,56.7,107.8,75.5,22.3
476.0,71.7,67.4,56.1,108.0,75.8,22.5
476.25,69.6,66.9,55.7,108.1,75.1,22.8
476.5,69.8,67.0,56.1,109.3,75.6,23.3
476.75,69.8,66.3,55.1,105.5,74.2,21.8
477.0,69.9,67.3,55.2,106.7,74.8,22.2
477.25,69.8,67.5,55.6,107.0,75.0,22.2
477.5,69.6,67.2,56.3,106.6,74.9,21.9
477.75,70.0,66.3,54.9,106.2,74.3,22.2
478.0,69.8,66.2,55.1,106.1,74.3,22.1
478.25,70.1,66.4,56.5,106.6,74.9,21.9
478.5,69.9,65.7,55.0,107.6,74.6,22.9
478.75,68.9,66.1,53.8,106.8,73.9,22.9
479.0,69.7,65.8,55.3,106.5,74.3,22.3
479.25,69.3,65.9,55.0,107.4,74.4,22.8
479.5,69.1,64.8,54.8,106.2,73.7,22.5
479.75,69.1,64.3,54.6,106.8,73.7,22.8
480.0,68.6,64.4,54.3,106.8,73.5,23.0
480.25,68.8,64.5,55.0,107.7,74.0,23.2
480.5,69.0,63.9,54.9,105.2,73.3,22.1
480.75,69.1,63.4,54.6,105.5,73.1,22.4
481.0,69.3,62.8,55.1,105.7,73.2,22.4
481.25,68.5,62.9,54.8,104.9,72.8,22.1
481.5,69.0,62.6,54.2,106.2,73.0,22.9
481.75,68.4,63.2,54.6,103.6,72.5,21.5
482.0,67.5,63.5,55.0,105.1,72.8,22.2
482.25,68.8,63.3,54.8,104.7,72.9,22.0
482.5,68.5,62.7,53.9,104.6,72.4,22.3
482.75,67.6,62.5,54.5,105.3,72.5,22.5
483.0,67.0,62.5,53.8,105.9,72.3,23.1
483.25,67.5,63.1,54.1,104.3,72.2,22.1
483.5,67.4,62.5,53.7,104.4,72.0,22.3
483.75,67.2,62.2,53.7,104.9,72.0,22.6
484.0,67.0,63.2,52.7,104.7,71.9,22.7
484.25,66.9,62.4,53.3,106.3,72.2,23.4
484.5,66.6,62.6,53.3,103.9,71.6,22.2
484.75,67.1,62.0,54.1,103.2,71.6,21.7
485.0,67.3,61.7,53.0,103.6,71.4,22.3
485.25,66.9,61.7,52.7,104.4,71.4,22.8
485.5,67.1,62.4,52.8,102.4,71.2,21.7
485.75,66.3,61.7,52.6,104.4,71.2,22.8
486.0,66.6,62.1,52.3,103.3,71.1,22.3
486.25,66.8,62.0,51.7,103.3,70.9,22.5
486.5,67.1,61.6,52.3,102.1,70.8,21.8
486.75,67.1,61.9,52.5,101.8,70.8,21.5
487.0,66.8,61.9,51.4,103.1,70.8,22.5
487.25,65.8,63.0,52.3,100.8,70.5,21.1
487.5,65.6,61.6,51.7,102.4,70.4,22.2
487.75,65.7,61.6,51.7,102.4,70.4,22.2
488.0,65.3,61.9,52.5,101.9,70.4,21.7
488.25,65.2,61.7,52.0,101.9,70.2,21.9
488.5,65.2,61.5,51.7,101.7,70.0,21.9
488.75,65.4,61.6,51.6,102.3,70.2,22.1
489.0,64.5,61.0,51.9,101.4,69.7,21.8
489.25,64.4,61.4,50.8,100.4,69.3,21.6
489.5,64.3,61.8,52.2,101.2,69.8,21.5
489.75,64.8,60.7,51.5,101.8,69.7,22.1
490.0,64.0,61.1,52.4,102.3,69.9,22.1
490.25,64.5,60.9,51.6,99.7,69.2,21.0
490.5,64.3,61.1,52.7,100.0,69.5,20.9
490.75,63.4,60.9,52.8,101.9,69.7,21.9
491.0,63.5,61.6,52.3,99.1,69.1,20.6
491.25,63.2,60.5,52.0,100.0,68.9,21.3
491.5,63.7,60.2,52.1,100.6,69.2,21.5
491.75,63.6,61.0,52.2,100.3,69.3,21.2
492.0,62.5,60.6,52.8,100.5,69.1,21.3
492.25,63.2,60.1,52.4,100.2,69.0,21.3
492.5,62.2,60.2,52.2,100.3,68.7,21.5
492.75,62.2,59.9,54.1,99.9,69.0,20.9
493.0,62.6,59.6,52.7,100.4,68.8,21.5
493.25,62.6,60.0,53.5,99.6,68.9,20.8
493.5,61.4,59.4,53.0,100.1,68.5,21.4
493.75,62.2,59.0,53.7,98.9,68.5,20.6
494.0,62.3,59.0,53.3,101.3,69.0,21.8
494.25,62.1,58.8,53.3,99.4,68.4,21.0
494.5,62.4,59.7,51.7,99.8,68.4,21.4
494.75,61.6,59.3,52.7,101.3,68.7,22.1
495.0,62.4,58.8,53.3,100.7,68.8,21.6
495.25,61.1,58.4,53.8,100.5,68.5,21.6
495.5,61.3,58.5,53.5,100.0,68.3,21.4
495.75,61.7,58.5,52.8,100.5,68.4,21.7
496.0,61.0,58.9,52.7,99.4,68.0,21.2
